NIB,NPWP,OSS_ID,NAMA_PERUSAHAAN,NAMA_SINGKATAN,ALAMAT,KELURAHAN,DAERAH_ID,KODE_POS,NOMOR_TELPON,JENIS_PERSEROAN,STATUS_BADAN_HUKUM,STATUS_PERSEROAN,FLAG_IMPOR,FLAG_EKSPOR,JENIS_API,NOMOR_API,NIPER,TGL_PERUBAHAN_NIB,STATUS_NIB
096496683496,047842170285162,OSS-2593648,MARDHIYAH PERTIWI,MARDHIYAH,GANG JAYAWIJAYA NO. 8,SINGKAWANG,ID-25,62467,+62 (87) 991 6091,Perum,DISAHKAN,TIDAK AKTIF,1,1,API-U,14131-API,NIPER-93592,2026-01-19,AKTIF
466574374896,910858994417154,OSS-5444328,PT RAHIMAH WASKITA (DUPLICATE),RAHIMAH WA,JL. SURYAKENCANA NO. 44,PADANG,ID-54,09935,+62-0875-842-8241,Firma,DISAHKAN,DIBEKUKAN,0,1,,,NIPER-72482,2026-02-02,AKTIF
421431665189,994036402981687,OSS-8332621,PT PRASETYO,PRASETYO,GANG GEGERKALONG HILIR NO. 1,MEDAN,ID-44,52198,+62-623-081-7260,CV,PROSES,TIDAK AKTIF,1,0,API-P,76124-API,,2026-01-01,AKTIF
697445956975,274215666191791,OSS-5655919,CV ANGGRAINI TBK,ANGGRAINI,GG. WARINGIN NO. 249,PAGARALAM,ID-15,21761,(028) 836 1000,Perum,PROSES,DIBEKUKAN,0,0,,,,2026-02-03,AKTIF
378116909727,328557797484085,OSS-2286198,PD MAULANA WASITA,PD MAULANA,GANG RONGGOWARSITO NO. 82,PAREPARE,ID-66,82419,(0868) 042 8878,Firma,TERDAFTAR,AKTIF,1,0,API-U,92598-API,,2026-02-27,AKTIF
757906032099,152159564609238,OSS-5532822,UD SAPTONO WAHYUNI (PERSERO) TBK,UD SAPTONO,JL. AHMAD YANI NO. 4,PALANGKARAYA,ID-88,08418,+62 (0360) 643-8093,CV,PROSES,DIBEKUKAN,1,0,API-U,27435-API,,2026-02-25,AKTIF
518338237183,489816482342617,OSS-6386810,PERUM ADRIANSYAH KURNIAWAN,PERUM ADRI,GG. CIHAMPELAS NO. 6,METRO,ID-56,26944,+62 (039) 126-9081,Firma,PROSES,TIDAK AKTIF,0,0,,,,2026-01-10,AKTIF
224175616809,564185413336650,OSS-2859156,PERUM LATUPONO TBK,PERUM LATU,GANG M.H THAMRIN NO. 905,TERNATE,ID-83,92219,+62 (014) 299-9481,Perum,TERDAFTAR,TIDAK AKTIF,1,1,API-P,41401-API,NIPER-38569,2026-01-21,AKTIF
151039879577,886860859966612,OSS-0330152,CV IRAWAN TBK,IRAWAN TBK,JL. ABDUL MUIS NO. 8,SURABAYA,ID-44,12532,+62 (25) 198 2954,PT,TERDAFTAR,TIDAK AKTIF,0,1,,,NIPER-36572,2026-03-02,AKTIF
119906436977,944774920503182,OSS-7369219,PD KUSWANDARI,PD KUSWAND,JL. AHMAD DAHLAN NO. 69,PALOPO,ID-30,80283,+62 (78) 178 9527,CV,DISAHKAN,DIBEKUKAN,1,0,API-P,86903-API,,2026-01-08,AKTIF
914309294545,029247731023894,OSS-6396015,PERUM OKTAVIANI,PERUM OKTA,GG. ASTANA ANYAR NO. 4,MANADO,ID-20,79718,+62 (207) 064-5023,Perum,DISAHKAN,TIDAK AKTIF,0,0,,,,2026-01-24,AKTIF
355414170249,242331337065248,OSS-5730798,UYAINAH WACANA TBK (DUPLICATE),UYAINAH WA,JL. CIKAPAYANG NO. 64,BITUNG,ID-25,13375,+62-41-660-8071,CV,TERDAFTAR,TIDAK AKTIF,0,0,,,,2026-01-26,AKTIF
461732698796,649126044325694,OSS-4702887,PERUM ADRIANSYAH (PERSERO) TBK,PERUM ADRI,GANG SURYAKENCANA NO. 62,KOTA ADMINISTRASI JAKARTA BARAT,ID-49,93796,+62 (084) 801-9858,CV,PROSES,AKTIF,0,1,,,NIPER-94490,2026-02-10,AKTIF
327279568783,391878519108839,OSS-8225871,PERUM LESTARI ISWAHYUDI,PERUM LEST,GG. GEGERKALONG HILIR NO. 6,SALATIGA,ID-93,87406,+62 (0039) 106 5180,PT,TERDAFTAR,AKTIF,0,0,,,,2026-01-11,AKTIF
334557356232,770045358597302,OSS-7322857,UD MARPAUNG,UD MARPAUN,JL. RUMAH SAKIT NO. 54,PEMATANGSIANTAR,ID-27,97704,+62 (016) 788-1596,PT,TERDAFTAR,AKTIF,1,1,API-U,46738-API,NIPER-65690,2026-02-23,AKTIF
323866429742,244175396775362,OSS-1027358,FARIDA,FARIDA,GG. RAJIMAN NO. 67,TANJUNGPINANG,ID-10,70214,(0455) 014-8234,CV,TERDAFTAR,AKTIF,1,0,API-P,79931-API,,2026-01-25,AKTIF
370974466269,515458137344856,OSS-3856215,UD KUSMAWATI,UD KUSMAWA,JL. RONGGOWARSITO NO. 558,PALANGKARAYA,ID-15,78443,+62 (059) 958 9574,CV,DISAHKAN,TIDAK AKTIF,1,0,API-U,80103-API,,2026-01-03,AKTIF
161620281237,106728728660416,OSS-4485959,CV SIREGAR NURDIYANTI,SIREGAR NU,GANG WARINGIN NO. 35,CIMAHI,ID-37,05622,(0104) 331-8751,CV,DISAHKAN,TIDAK AKTIF,0,1,,,NIPER-09792,2026-01-21,AKTIF
334453975082,903856980284402,OSS-7836268,PERUM SIHOMBING (PERSERO) TBK (DUPLICATE),PERUM SIHO,JALAN PASIRKOJA NO. 75,MALANG,ID-91,79260,(008) 238-2000,PT,PROSES,AKTIF,1,1,API-P,29780-API,NIPER-67824,2026-02-27,AKTIF
413610590280,240195158919467,OSS-9650637,CV SITORUS (PERSERO) TBK,SITORUS (P,GANG JAMIKA NO. 065,KEDIRI,ID-62,24734,+62 (041) 032 9342,CV,TERDAFTAR,TIDAK AKTIF,0,0,,,,2026-02-22,AKTIF
588123688660,882323511395225,OSS-4945703,PD WACANA,PD WACANA,JL. SURYAKENCANA NO. 247,PARIAMAN,ID-43,08141,+62 (0237) 574 5451,PT,DISAHKAN,DIBEKUKAN,0,1,,,NIPER-73301,2026-01-26,AKTIF
324988752753,134996674367073,OSS-4777826,MELANI SITORUS TBK,MELANI SIT,JL. H.J MAEMUNAH NO. 2,MOJOKERTO,ID-21,90414,+62 (0084) 486 4442,PT,TERDAFTAR,DIBEKUKAN,0,1,,,NIPER-33632,2026-01-30,AKTIF
773834536535,968568389050526,OSS-8667656,WACANA (PERSERO) TBK,WACANA (PE,JL. PACUAN KUDA NO. 40,SORONG,ID-65,39249,+62 (0840) 313 3837,CV,TERDAFTAR,TIDAK AKTIF,0,1,,,NIPER-74284,2026-02-02,AKTIF
939822159779,392280731234422,OSS-9053556,CV PRASETYA PADMASARI TBK (DUPLICATE),PRASETYA P,JALAN PHH. MUSTOFA NO. 3,BANDUNG,ID-10,62423,+62-71-725-7600,PT,DISAHKAN,DIBEKUKAN,1,1,API-U,83670-API,NIPER-44650,2026-02-10,AKTIF
004380855915,728296530065711,OSS-6883221,UD SIMBOLON UYAINAH TBK,UD SIMBOLO,GANG KEBONJATI NO. 7,PRABUMULIH,ID-54,61925,(0105) 959-0118,Firma,DISAHKAN,DIBEKUKAN,1,1,API-P,06190-API,NIPER-51437,2026-01-16,AKTIF
763445280857,412476871391590,OSS-7629463,PD HALIMAH MARYADI TBK,PD HALIMAH,JL. TUBAGUS ISMAIL NO. 4,PEMATANGSIANTAR,ID-30,08506,(0209) 011 9133,Perum,TERDAFTAR,AKTIF,1,1,API-U,74399-API,NIPER-24830,2026-02-17,AKTIF
146138866214,533998009174873,OSS-2226786,PD TAMBA LAILASARI,PD TAMBA L,JALAN K.H. WAHID HASYIM NO. 0,CIMAHI,ID-57,63857,+62 (0704) 722 1452,CV,PROSES,TIDAK AKTIF,0,1,,,NIPER-13045,2026-01-09,AKTIF
609473855763,479851854194216,OSS-0831186,UD DONGORAN HAKIM (PERSERO) TBK,UD DONGORA,JALAN JAKARTA NO. 98,PROBOLINGGO,ID-36,59603,0827146256,CV,TERDAFTAR,AKTIF,1,0,API-U,19343-API,,2026-01-12,AKTIF
875146460625,104828017454696,OSS-6264897,JAILANI NASHIRUDDIN,JAILANI NA,GG. MEDOKAN AYU NO. 62,SAMARINDA,ID-35,95536,+62-64-962-1976,Firma,DISAHKAN,TIDAK AKTIF,0,0,,,,2026-02-13,AKTIF
537647458205,101443056990855,OSS-7268323,UD PRADIPTA NARPATI,UD PRADIPT,JL. TEBET BARAT DALAM NO. 768,MAKASSAR,ID-26,32699,+62 (43) 599 1391,PT,PROSES,AKTIF,0,1,,,NIPER-85825,2026-01-23,AKTIF
497531397513,184295677840152,OSS-9703717,UD PUDJIASTUTI SIMBOLON TBK,UD PUDJIAS,JL. KEBONJATI NO. 65,BANJAR,ID-79,12950,0834741167,Firma,PROSES,TIDAK AKTIF,1,1,API-P,21877-API,NIPER-14456,2026-02-08,AKTIF
887246704548,114044210200659,OSS-8745170,UD NOVITASARI TBK,UD NOVITAS,GANG RAYA UJUNGBERUNG NO. 4,BANDA ACEH,ID-65,16219,+62 (65) 233-2353,Firma,PROSES,DIBEKUKAN,0,1,,,NIPER-81707,2026-02-10,AKTIF
990437263051,524426439952811,OSS-4543080,MANDALA SAFITRI TBK,MANDALA SA,GANG SADANG SERANG NO. 1,MANADO,ID-92,14501,(023) 216-9794,PT,TERDAFTAR,DIBEKUKAN,1,0,API-P,93676-API,,2026-02-02,AKTIF
704685196463,831391458848866,OSS-7502406,PD WAHYUNI,PD WAHYUNI,GANG RAWAMANGUN NO. 342,KEDIRI,ID-15,42950,+62 (147) 129 7978,Perum,DISAHKAN,DIBEKUKAN,1,1,API-P,82771-API,NIPER-26007,2026-02-23,AKTIF
205361264661,484335048463639,OSS-6638356,PERUM ANGGRIAWAN HARDIANSYAH TBK,PERUM ANGG,JL. TUBAGUS ISMAIL NO. 1,SORONG,ID-35,70313,+62 (066) 640 9952,CV,PROSES,DIBEKUKAN,0,0,,,,2026-03-01,AKTIF
611151991317,880068149991844,OSS-9516403,UD LAILASARI SANTOSO,UD LAILASA,JALAN KAPTEN MUSLIHAT NO. 54,SALATIGA,ID-71,78362,+62 (0535) 174 3799,CV,PROSES,AKTIF,0,1,,,NIPER-29138,2026-01-01,AKTIF
858210626126,240892602624987,OSS-2495806,CV ANGGRIAWAN (PERSERO) TBK,ANGGRIAWAN,JL. CIKUTRA TIMUR NO. 5,BITUNG,ID-66,93850,+62-797-035-4915,Perum,PROSES,TIDAK AKTIF,0,0,,,,2026-02-25,AKTIF
852670709185,771411025418377,OSS-4386975,PERUM NABABAN,PERUM NABA,GG. CIKUTRA BARAT NO. 7,LHOKSEUMAWE,ID-78,58183,+62 (985) 250-0557,Perum,PROSES,DIBEKUKAN,0,1,,,NIPER-34608,2026-02-02,AKTIF
294247493882,796310123435424,OSS-9559269,PD RAHAYU TBK,PD RAHAYU,JL. INDRAGIRI NO. 13,BATAM,ID-94,91358,0816659818,PT,DISAHKAN,DIBEKUKAN,1,1,API-U,47071-API,NIPER-08555,2026-02-10,AKTIF
651562659538,867591140140765,OSS-2733529,PT ZULAIKA (PERSERO) TBK,ZULAIKA (P,JL. ERLANGGA NO. 2,DENPASAR,ID-96,83735,(0406) 591-0118,PT,DISAHKAN,TIDAK AKTIF,0,1,,,NIPER-12225,2026-01-24,AKTIF
110880989506,659356140081452,OSS-8606892,PD SAMOSIR,PD SAMOSIR,JALAN RONGGOWARSITO NO. 95,BOGOR,ID-20,99498,(0639) 160 0769,CV,PROSES,TIDAK AKTIF,1,0,API-U,41658-API,,2026-01-31,AKTIF
205991879823,869016060356546,OSS-1719850,HARYANTO UWAIS,HARYANTO U,JL. INDRAGIRI NO. 21,LUBUKLINGGAU,ID-98,39552,+62-0376-351-7191,PT,TERDAFTAR,TIDAK AKTIF,0,1,,,NIPER-51174,2026-01-11,AKTIF
619434852058,470854124478843,OSS-0050735,UD NAINGGOLAN NUGROHO (DUPLICATE),UD NAINGGO,GANG KENDALSARI NO. 957,PURWOKERTO,ID-36,12860,+62-034-222-5624,PT,DISAHKAN,AKTIF,0,0,,,,2026-02-23,AKTIF
629687416718,486259292472420,OSS-0699108,UD SITORUS RAHIMAH,UD SITORUS,GANG IR. H. DJUANDA NO. 586,METRO,ID-64,86094,+62-036-105-1267,PT,PROSES,DIBEKUKAN,0,0,,,,2026-02-14,AKTIF
215293823141,046871561220667,OSS-1555650,PD HANDAYANI TBK,PD HANDAYA,JALAN SENTOT ALIBASA NO. 05,BOGOR,ID-43,64748,+62-0092-907-6714,PT,TERDAFTAR,TIDAK AKTIF,0,1,,,NIPER-62351,2026-01-27,AKTIF
998161538116,837103073726072,OSS-0148967,PERUM MANDALA,PERUM MAND,JALAN GEDEBAGE SELATAN NO. 146,SEMARANG,ID-27,76254,+62 (92) 645 6339,Perum,TERDAFTAR,TIDAK AKTIF,1,0,API-U,17299-API,,2026-02-14,AKTIF
057188668926,589517252023661,OSS-9122866,PD RAJATA NABABAN,PD RAJATA,JL. RAJIMAN NO. 171,PALOPO,ID-95,36472,+62 (35) 339 2828,Perum,PROSES,DIBEKUKAN,1,0,API-P,83495-API,,2026-01-15,AKTIF
651155548481,766656177390785,OSS-9128830,UD SIMANJUNTAK,UD SIMANJU,JALAN ASTANA ANYAR NO. 92,DUMAI,ID-22,48427,+62 (46) 522 0181,Perum,TERDAFTAR,AKTIF,1,1,API-U,78739-API,NIPER-28265,2026-02-21,AKTIF
379023894056,947619278120796,OSS-2480995,CV SAPTONO WAHYUNI,SAPTONO WA,GANG W.R. SUPRATMAN NO. 737,BANJARBARU,ID-89,70117,+62 (556) 774 7351,PT,DISAHKAN,TIDAK AKTIF,1,1,API-U,06744-API,NIPER-49989,2026-02-11,AKTIF
531951455517,633210721602275,OSS-0360440,PD PURNAWATI PRATAMA,PD PURNAWA,JALAN JAMIKA NO. 60,PEKALONGAN,ID-30,25845,+62-0276-945-1960,Perum,TERDAFTAR,DIBEKUKAN,0,1,,,NIPER-07041,2026-01-11,AKTIF
199446145617,221968101889366,OSS-8477396,HUTAPEA,HUTAPEA,JL. M.T HARYONO NO. 299,SURABAYA,ID-15,75716,+62-31-236-3813,Perum,DISAHKAN,AKTIF,0,0,,,,2026-01-09,AKTIF
551600352282,586289006721566,OSS-2871702,PERUM HARIYAH PRASTUTI,PERUM HARI,GG. PASIR KOJA NO. 5,PEKALONGAN,ID-84,57747,+62 (39) 926-9611,Perum,DISAHKAN,AKTIF,1,1,API-U,67901-API,NIPER-89292,2026-01-07,AKTIF
262873448762,198211217859012,OSS-6025324,PT TAMPUBOLON (PERSERO) TBK,TAMPUBOLON,JALAN KUTAI NO. 650,KOTA ADMINISTRASI JAKARTA UTARA,ID-38,37961,+62-0578-261-8329,CV,DISAHKAN,TIDAK AKTIF,1,1,API-U,41116-API,NIPER-86698,2026-03-01,AKTIF
109820481611,336288570158967,OSS-1965263,CV WINARSIH,WINARSIH,JALAN LASWI NO. 739,PALANGKARAYA,ID-95,29091,+62-741-283-9175,CV,PROSES,DIBEKUKAN,0,0,,,,2026-02-16,AKTIF
058801901386,300651247853724,OSS-9285111,FIRMANSYAH YUNIAR (PERSERO) TBK (DUPLICATE),FIRMANSYAH,GG. KH AMIN JASUTA NO. 634,PALANGKARAYA,ID-12,17618,+62 (14) 599-0498,Perum,PROSES,TIDAK AKTIF,0,1,,,NIPER-39545,2026-01-24,AKTIF
376190891775,615808183552758,OSS-8854277,PERUM LAILASARI HUTAPEA TBK,PERUM LAIL,JL. JOYOBOYO NO. 698,BONTANG,ID-74,00268,+62 (006) 344-1012,Perum,PROSES,TIDAK AKTIF,1,1,API-U,11257-API,NIPER-87872,2026-01-21,AKTIF
828367961207,959709321418184,OSS-3979017,PT PRASASTA TBK,PRASASTA T,JL. PELAJAR PEJUANG NO. 154,PROBOLINGGO,ID-18,07292,+62-657-989-1468,Firma,TERDAFTAR,TIDAK AKTIF,1,1,API-U,56492-API,NIPER-26042,2026-01-14,AKTIF
353910389166,770952185868043,OSS-9429008,UD NAMAGA USADA (DUPLICATE),UD NAMAGA,JALAN RUNGKUT INDUSTRI NO. 8,DEPOK,ID-84,03773,+62 (020) 588 6948,CV,DISAHKAN,TIDAK AKTIF,0,0,,,,2026-01-21,AKTIF
662892496308,694283018006939,OSS-4076981,PT SUDIATI SALAHUDIN TBK,SUDIATI SA,JALAN SOEKARNO HATTA NO. 827,JAYAPURA,ID-23,02383,+62-24-768-3597,PT,PROSES,DIBEKUKAN,1,0,API-U,78668-API,,2026-01-17,AKTIF
618419525881,127257678599762,OSS-8944123,PERUM HARDIANSYAH TBK,PERUM HARD,GANG W.R. SUPRATMAN NO. 882,SEMARANG,ID-86,14646,0842976006,Perum,TERDAFTAR,DIBEKUKAN,0,1,,,NIPER-50578,2026-02-12,AKTIF
890709160444,746108280810269,OSS-2669929,PT PERMADI (PERSERO) TBK,PERMADI (P,JL. AHMAD DAHLAN NO. 43,TANGERANG SELATAN,ID-55,20471,+62-243-936-3647,Firma,DISAHKAN,TIDAK AKTIF,1,1,API-P,69270-API,NIPER-60425,2026-02-06,AKTIF
131868274875,649075228619985,OSS-9978151,PT LAKSITA TBK,LAKSITA TB,GG. M.T HARYONO NO. 41,BATU,ID-61,83574,+62-26-173-4403,CV,TERDAFTAR,AKTIF,0,1,,,NIPER-11215,2026-01-27,AKTIF
735186647741,313518302585346,OSS-5815398,CV LAZUARDI TBK,LAZUARDI T,JALAN JOYOBOYO NO. 4,CIMAHI,ID-99,55816,(0592) 383 1934,Firma,DISAHKAN,TIDAK AKTIF,1,1,API-P,89180-API,NIPER-03814,2026-01-15,AKTIF
727378560133,046952629772081,OSS-4602286,WULANDARI ANGGRAINI,WULANDARI,GG. MOCH. TOHA NO. 6,KOTA ADMINISTRASI JAKARTA PUSAT,ID-10,68664,+62 (58) 955 3860,PT,PROSES,AKTIF,0,0,,,,2026-01-12,AKTIF
898123820264,430804773290561,OSS-4475408,CV KUSUMO SURYONO TBK,KUSUMO SUR,GANG JAKARTA NO. 1,TANGERANG,ID-98,78183,+62-11-690-1605,PT,DISAHKAN,DIBEKUKAN,0,1,,,NIPER-54575,2026-02-09,AKTIF
917763342720,388621750801963,OSS-0453069,UD PALASTRI MARDHIYAH,UD PALASTR,GG. AHMAD YANI NO. 48,PEKANBARU,ID-93,67784,081 652 4445,CV,DISAHKAN,TIDAK AKTIF,1,1,API-P,44608-API,NIPER-38517,2026-02-11,AKTIF
802966281681,493567007931288,OSS-4530842,PERUM NASYIDAH,PERUM NASY,JL. KH AMIN JASUTA NO. 980,KOTA ADMINISTRASI JAKARTA TIMUR,ID-63,84283,(034) 994-3586,Firma,DISAHKAN,TIDAK AKTIF,1,1,API-U,21977-API,NIPER-58804,2026-02-13,AKTIF
276395685142,370485513138436,OSS-6113588,UD LAILASARI TBK,UD LAILASA,JL. MEDOKAN AYU NO. 7,SURAKARTA,ID-25,01118,+62 (095) 052-8589,Perum,TERDAFTAR,TIDAK AKTIF,1,0,API-P,30821-API,,2026-01-26,AKTIF
135926648698,939698748694155,OSS-9450119,PERUM WASTUTI NAJMUDIN,PERUM WAST,GANG PACUAN KUDA NO. 6,MALANG,ID-35,17160,+62-0988-636-5362,Firma,PROSES,DIBEKUKAN,1,0,API-P,18945-API,,2026-01-09,AKTIF
487239857942,016315991006538,OSS-1675289,PD HALIMAH MELANI TBK,PD HALIMAH,JL. CIKUTRA BARAT NO. 47,MEULABOH,ID-91,70341,+62 (0247) 993-9561,Firma,DISAHKAN,DIBEKUKAN,1,1,API-P,96775-API,NIPER-59495,2026-01-23,AKTIF
211313837012,819013547457631,OSS-7640248,UD KUSMAWATI RIYANTI TBK,UD KUSMAWA,JL. DIPENOGORO NO. 805,TOMOHON,ID-53,96351,0824344971,CV,DISAHKAN,DIBEKUKAN,0,1,,,NIPER-36531,2026-01-11,AKTIF
965599767910,620364600987773,OSS-5644848,PERUM SUSANTI PRASTUTI TBK,PERUM SUSA,JL. JOYOBOYO NO. 7,PALANGKARAYA,ID-78,54660,(048) 474-5156,Firma,DISAHKAN,DIBEKUKAN,1,0,API-U,60097-API,,2026-02-13,AKTIF
142192364666,045894532843578,OSS-8471541,PERUM MANDASARI (PERSERO) TBK,PERUM MAND,JALAN MERDEKA NO. 53,LANGSA,ID-81,33566,+62 (726) 256-2658,PT,PROSES,DIBEKUKAN,1,0,API-U,59625-API,,2026-01-16,AKTIF
548303860655,128121840766739,OSS-0490782,CV NABABAN TBK,NABABAN TB,JALAN W.R. SUPRATMAN NO. 3,CIREBON,ID-64,83668,+62 (40) 638 3466,CV,DISAHKAN,DIBEKUKAN,0,0,,,,2026-01-26,AKTIF
678739074258,893200636793825,OSS-5453834,PD SITOMPUL,PD SITOMPU,JL. GARDUJATI NO. 96,SURAKARTA,ID-24,97286,+62-42-546-7099,CV,TERDAFTAR,AKTIF,0,1,,,NIPER-20299,2026-02-16,AKTIF
655816213439,668447775323890,OSS-2335927,UD HARDIANSYAH PERTIWI,UD HARDIAN,JALAN S. PARMAN NO. 8,MALANG,ID-13,12768,(0060) 753 9189,Firma,DISAHKAN,AKTIF,1,0,API-U,45188-API,,2026-02-23,AKTIF
984147472690,822013702977856,OSS-1026572,UD NURDIYANTI,UD NURDIYA,GG. WONOAYU NO. 0,TANJUNGPINANG,ID-75,77919,+62 (0139) 560-8675,PT,TERDAFTAR,AKTIF,0,1,,,NIPER-36210,2026-02-21,AKTIF
685976646926,590282774694825,OSS-4576344,PERUM NARPATI GUNARTO (PERSERO) TBK,PERUM NARP,GG. KAPTEN MUSLIHAT NO. 83,CILEGON,ID-74,37242,+62-046-535-2170,CV,PROSES,DIBEKUKAN,1,0,API-P,57267-API,,2026-02-28,AKTIF
877101041321,572439279507076,OSS-9685150,PERUM SIRAIT PERTIWI TBK,PERUM SIRA,GG. SADANG SERANG NO. 410,MEDAN,ID-91,43667,(0700) 617-0938,Firma,TERDAFTAR,DIBEKUKAN,0,0,,,,2026-02-14,AKTIF
989042698087,825346709978506,OSS-1613121,PERUM NASYIDAH WIJAYANTI (PERSERO) TBK,PERUM NASY,GG. W.R. SUPRATMAN NO. 98,KOTA ADMINISTRASI JAKARTA TIMUR,ID-81,23384,+62 (0461) 179-5495,Perum,DISAHKAN,DIBEKUKAN,0,1,,,NIPER-71170,2026-01-06,AKTIF
547369579363,296028251790180,OSS-7391222,UD WASITA DONGORAN (PERSERO) TBK,UD WASITA,JL. KIARACONDONG NO. 649,BITUNG,ID-55,64768,+62 (082) 908 6834,Perum,TERDAFTAR,DIBEKUKAN,0,1,,,NIPER-02431,2026-01-29,AKTIF
173224503826,581609499314314,OSS-8025125,UD SITORUS HUTASOIT (PERSERO) TBK,UD SITORUS,JL. INDRAGIRI NO. 9,PONTIANAK,ID-10,74524,+62 (357) 167 0199,PT,DISAHKAN,DIBEKUKAN,1,0,API-U,20145-API,,2026-03-01,AKTIF
742292525363,395531643048883,OSS-6623421,PT LAZUARDI,LAZUARDI,GANG SOEKARNO HATTA NO. 8,SUNGAI PENUH,ID-30,41348,+62-86-374-7850,CV,PROSES,DIBEKUKAN,1,1,API-U,48522-API,NIPER-42627,2026-01-03,AKTIF
077359569192,205135639748925,OSS-0075167,PERUM AGUSTINA TBK,PERUM AGUS,JALAN M.H THAMRIN NO. 177,PEKANBARU,ID-76,47793,+62 (995) 843-8356,PT,DISAHKAN,DIBEKUKAN,0,1,,,NIPER-99971,2026-02-16,AKTIF
994006793155,386962286635379,OSS-3094877,PD KUSUMO,PD KUSUMO,JL. AHMAD YANI NO. 24,PALU,ID-26,27987,+62 (476) 297-6557,CV,DISAHKAN,AKTIF,1,0,API-P,49719-API,,2026-02-02,AKTIF
184409386547,192705487487056,OSS-6230056,PERUM YULIANTI,PERUM YULI,GANG DR. DJUNJUNAN NO. 01,TANGERANG,ID-76,50665,(060) 505 9085,PT,PROSES,DIBEKUKAN,1,1,API-U,57657-API,NIPER-89379,2026-01-16,AKTIF
041949855312,839365927268034,OSS-7579118,UD HASTUTI,UD HASTUTI,JALAN JAMIKA NO. 85,SURABAYA,ID-62,69747,+62 (496) 529-8888,PT,PROSES,DIBEKUKAN,0,0,,,,2026-02-26,AKTIF
461198309754,247388523774877,OSS-0078812,CV NATSIR TBK,NATSIR TBK,JL. SURYAKENCANA NO. 8,PURWOKERTO,ID-43,26799,+62-096-660-2865,PT,TERDAFTAR,AKTIF,1,1,API-U,38395-API,NIPER-71646,2026-02-27,AKTIF
963129439063,630664066653693,OSS-9700193,PERUM PRASTUTI (PERSERO) TBK,PERUM PRAS,JALAN SUKAJADI NO. 240,TUAL,ID-38,64657,088 396 5408,Perum,DISAHKAN,AKTIF,1,0,API-P,40316-API,,2026-02-11,AKTIF
877873854878,313648905728007,OSS-5875934,PD YUNIAR TBK (DUPLICATE),PD YUNIAR,JL. OTTO ISKANDARDINATA NO. 882,PALOPO,ID-92,37165,(088) 756 0235,Perum,TERDAFTAR,TIDAK AKTIF,1,0,API-P,98264-API,,2026-02-16,AKTIF
466574374896,910858994417154,OSS-5444328,RAHIMAH WASKITA,RAHIMAH WA,JL. SURYAKENCANA NO. 44,PADANG,ID-54,09935,+62-0875-842-8241,Firma,DISAHKAN,DIBEKUKAN,0,1,,,NIPER-72482,2026-02-02,AKTIF
714987037844,576763141319299,OSS-3223947,PT HARDIANSYAH,HARDIANSYA,GG. RAJAWALI BARAT NO. 40,MEULABOH,ID-93,68801,+62-099-973-4829,CV,TERDAFTAR,DIBEKUKAN,0,0,,,,2026-01-17,AKTIF
275077677479,122304697120921,OSS-8921786,PD PRASTUTI TBK,PD PRASTUT,GANG SENTOT ALIBASA NO. 0,METRO,ID-47,58820,+62 (0360) 732 1565,PT,TERDAFTAR,DIBEKUKAN,0,0,,,,2026-01-07,AKTIF
258089820641,432360013048479,OSS-7166769,CV HASANAH WIBOWO (DUPLICATE),HASANAH WI,JALAN S. PARMAN NO. 9,PALU,ID-37,67374,+62 (086) 860-0792,CV,DISAHKAN,DIBEKUKAN,1,0,API-P,74103-API,,2026-01-03,AKTIF
777920175038,641462938929550,OSS-7084519,PT PRASETYO HIDAYANTO (PERSERO) TBK,PRASETYO H,GG. RUNGKUT INDUSTRI NO. 265,MALANG,ID-57,85610,(0895) 318 5598,CV,PROSES,AKTIF,1,0,API-P,48294-API,,2026-01-11,AKTIF
502312653273,551497249032234,OSS-7714695,PERUM PRASASTA,PERUM PRAS,GANG SENTOT ALIBASA NO. 7,BUKITTINGGI,ID-15,06174,+62 (036) 445 9476,Perum,TERDAFTAR,DIBEKUKAN,0,0,,,,2026-01-28,AKTIF
667906674772,011040838437826,OSS-0187779,CV NAINGGOLAN TBK,NAINGGOLAN,GG. LEMBONG NO. 3,BOGOR,ID-71,25777,+62 (77) 457-5021,Perum,DISAHKAN,DIBEKUKAN,1,0,API-U,88521-API,,2026-01-28,AKTIF
194775812277,647707777967816,OSS-5136796,CV PERMATA,PERMATA,GG. SOEKARNO HATTA NO. 58,SAWAHLUNTO,ID-21,21081,+62 (670) 285 6171,PT,PROSES,AKTIF,0,0,,,,2026-02-05,AKTIF
934267472844,608727351305191,OSS-1651582,PERUM HASANAH YULIANTI,PERUM HASA,GG. PACUAN KUDA NO. 33,DUMAI,ID-80,15050,+62 (39) 448 0470,Firma,PROSES,TIDAK AKTIF,0,0,,,,2026-01-26,AKTIF
148754399814,663366309530796,OSS-9321541,UD SUARTINI HUTAPEA TBK,UD SUARTIN,GANG AHMAD DAHLAN NO. 06,KUPANG,ID-92,83153,+62-0079-376-9768,PT,TERDAFTAR,DIBEKUKAN,0,0,,,,2026-02-23,AKTIF
