cluster_id,source,record_id,NIB,nama
OSS_399,OSS,5174,2820155067520,CV GUNARTO
OSS_399,OSS,4207,2820155067520,CV GUNARTO
OSS_400,OSS,4233,7696972900643,PT HUTAPEA (PERSERO) TBK
OSS_400,OSS,5277,7696972900643,PT HUTAPEA (PERSERO) TBK
OSS_401,OSS,4235,2555992853387,UD LAKSITA (PERSERO) TBK
OSS_401,OSS,5191,2555992853387,UD LAKSITA (PERSERO) TBK
OSS_402,OSS,5312,1887223530336,PD THAMRIN TBK
OSS_402,OSS,4244,1887223530336,PD THAMRIN TBK
OSS_403,OSS,4252,0442416607299,PD ZULKARNAIN NATSIR (PERSERO) TBK
OSS_403,OSS,5469,0442416607299,PD ZULKARNAIN NATSIR (PERSERO) TBK
OSS_404,OSS,4273,4962278761870,CV PERMADI NASHIRUDDIN (PERSERO) TBK
OSS_404,OSS,5044,4962278761870,CV PERMADI NASHIRUDDIN (PERSERO) TBK
OSS_405,OSS,5434,9195639386516,PT DONGORAN TBK
OSS_405,OSS,4278,9195639386516,PT DONGORAN TBK
OSS_406,OSS,5368,8149188243675,PT RAHMAWATI GUNARTO
OSS_406,OSS,4283,8149188243675,PT RAHMAWATI GUNARTO
OSS_407,OSS,4288,0974502145311,UD PRADANA RIYANTI (PERSERO) TBK
OSS_407,OSS,5392,0974502145311,UD PRADANA RIYANTI (PERSERO) TBK
OSS_408,OSS,4299,0021005809982,PERUM USADA SIREGAR (PERSERO) TBK
OSS_408,OSS,5412,0021005809982,PERUM USADA SIREGAR (PERSERO) TBK
OSS_409,OSS,5272,7500956148801,UD MANSUR (PERSERO) TBK
OSS_409,OSS,4315,7500956148801,UD MANSUR (PERSERO) TBK
OSS_410,OSS,5017,9367535946457,PERUM ASTUTI (PERSERO) TBK
OSS_410,OSS,4316,9367535946457,PERUM ASTUTI (PERSERO) TBK
OSS_411,OSS,4330,7840168897274,CV SETIAWAN NASYIAH TBK
OSS_411,OSS,5010,7840168897274,CV SETIAWAN NASYIAH TBK
OSS_412,OSS,4348,1256248781993,UD SIRAIT
OSS_412,OSS,5221,1256248781993,UD SIRAIT
OSS_413,OSS,5163,9625608108578,PERUM YULIANTI HUTAPEA
OSS_413,OSS,4355,9625608108578,PERUM YULIANTI HUTAPEA
OSS_414,OSS,5276,7831269223966,PD HARYANTO
OSS_414,OSS,4367,7831269223966,PD HARYANTO
OSS_415,OSS,4376,6603339790588,PD MANDALA TBK
OSS_415,OSS,5064,6603339790588,PD MANDALA TBK
OSS_416,OSS,4410,0130996622906,CV NATSIR YOLANDA TBK
OSS_416,OSS,5395,0130996622906,CV NATSIR YOLANDA TBK
OSS_417,OSS,4412,6844351086838,UD JAILANI OKTAVIANI
OSS_417,OSS,5263,6844351086838,UD JAILANI OKTAVIANI
OSS_418,OSS,4434,4300283066862,PD FIRMANSYAH
OSS_418,OSS,5493,4300283066862,PD FIRMANSYAH
OSS_419,OSS,4441,5887138111844,CV MULYANI
OSS_419,OSS,5452,5887138111844,CV MULYANI
OSS_420,OSS,5411,5928265509348,PD YULIANTI WAHYUNI (PERSERO) TBK
OSS_420,OSS,4447,5928265509348,PD YULIANTI WAHYUNI (PERSERO) TBK
OSS_421,OSS,5453,0757196861767,PT KURNIAWAN TBK
OSS_421,OSS,4462,0757196861767,PT KURNIAWAN TBK
OSS_422,OSS,5203,1627308312096,PERUM RAHMAWATI PANGESTU TBK
OSS_422,OSS,4467,1627308312096,PERUM RAHMAWATI PANGESTU TBK
OSS_423,OSS,5202,3584677576018,CV ZULKARNAIN PADMASARI
OSS_423,OSS,4471,3584677576018,CV ZULKARNAIN PADMASARI
OSS_424,OSS,5290,6938102102518,PERUM NARPATI KUSUMO
OSS_424,OSS,4502,6938102102518,PERUM NARPATI KUSUMO
OSS_425,OSS,4512,3812904214080,PT ANGGRIAWAN WIJAYA (PERSERO) TBK
OSS_425,OSS,5131,3812904214080,PT ANGGRIAWAN WIJAYA (PERSERO) TBK
OSS_426,OSS,4513,8073046374753,CV NURDIYANTI ZULKARNAIN TBK
OSS_426,OSS,5445,8073046374753,CV NURDIYANTI ZULKARNAIN TBK
OSS_427,OSS,4521,9818853444859,UD NUGROHO
OSS_427,OSS,5011,9818853444859,UD NUGROHO
OSS_428,OSS,4536,1629885774483,PERUM DAMANIK (PERSERO) TBK
OSS_428,OSS,5401,1629885774483,PERUM DAMANIK (PERSERO) TBK
OSS_429,OSS,4538,2045315703390,PD MANGUNSONG
OSS_429,OSS,5437,2045315703390,PD MANGUNSONG
OSS_430,OSS,4539,0372766397599,PT YUNIAR SURYATMI
OSS_430,OSS,5444,0372766397599,PT YUNIAR SURYATMI
OSS_431,OSS,4545,0264187238969,PT SIMBOLON PRASTUTI TBK
OSS_431,OSS,5051,0264187238969,PT SIMBOLON PRASTUTI TBK
OSS_432,OSS,4546,8116680964860,PERUM ISWAHYUDI (PERSERO) TBK
OSS_432,OSS,5405,8116680964860,PERUM ISWAHYUDI (PERSERO) TBK
OSS_433,OSS,5394,2110231038086,CV WIDODO
OSS_433,OSS,4548,2110231038086,CV WIDODO
OSS_434,OSS,5081,7672710678853,PERUM SUSANTI UYAINAH (PERSERO) TBK
OSS_434,OSS,4558,7672710678853,PERUM SUSANTI UYAINAH (PERSERO) TBK
OSS_435,OSS,4616,6407205158533,PT ISWAHYUDI PRATIWI
OSS_435,OSS,5306,6407205158533,PT ISWAHYUDI PRATIWI
OSS_436,OSS,5034,9035911014152,CV SIHOTANG GUNAWAN
OSS_436,OSS,4644,9035911014152,CV SIHOTANG GUNAWAN
OSS_437,OSS,4656,1313071695215,PERUM NAINGGOLAN SAEFULLAH (PERSERO) TBK
OSS_437,OSS,5060,1313071695215,PERUM NAINGGOLAN SAEFULLAH (PERSERO) TBK
OSS_438,OSS,4660,9283881298562,PT YULIARTI (PERSERO) TBK
OSS_438,OSS,5045,9283881298562,PT YULIARTI (PERSERO) TBK
OSS_439,OSS,4668,7086382988524,PERUM PERMADI
OSS_439,OSS,5269,7086382988524,PERUM PERMADI
OSS_440,OSS,4676,0065232113230,UD SAEFULLAH ANGGRIAWAN
OSS_440,OSS,5231,0065232113230,UD SAEFULLAH ANGGRIAWAN
OSS_441,OSS,5243,3939925358161,PERUM HASTUTI SUDIATI
OSS_441,OSS,4677,3939925358161,PERUM HASTUTI SUDIATI
OSS_442,OSS,4678,1162611713223,PD SAEFULLAH HUTASOIT
OSS_442,OSS,5487,1162611713223,PD SAEFULLAH HUTASOIT
OSS_443,OSS,5317,1915879200868,PT SAFITRI TBK
OSS_443,OSS,4686,1915879200868,PT SAFITRI TBK
OSS_444,OSS,4688,6910851197664,PERUM SIMBOLON PURNAWATI TBK
OSS_444,OSS,5100,6910851197664,PERUM SIMBOLON PURNAWATI TBK
OSS_445,OSS,5438,6474682122797,PERUM LESTARI SIRAIT (PERSERO) TBK
OSS_445,OSS,4694,6474682122797,PERUM LESTARI SIRAIT (PERSERO) TBK
OSS_446,OSS,5305,3273317841826,PT RIYANTI
OSS_446,OSS,4702,3273317841826,PT RIYANTI
OSS_447,OSS,5088,0128507969147,CV WALUYO HIDAYAT
OSS_447,OSS,4709,0128507969147,CV WALUYO HIDAYAT
OSS_448,OSS,5052,3780143555095,UD ZULKARNAIN HANDAYANI
OSS_448,OSS,4710,3780143555095,UD ZULKARNAIN HANDAYANI
OSS_449,OSS,5328,8747155899254,PERUM PURWANTI
OSS_449,OSS,4716,8747155899254,PERUM PURWANTI
OSS_450,OSS,5170,3400034094884,CV MAULANA ASTUTI
OSS_450,OSS,4732,3400034094884,CV MAULANA ASTUTI
OSS_451,OSS,4747,0160140430445,PD RAHIMAH TBK
OSS_451,OSS,5099,0160140430445,PD RAHIMAH TBK
OSS_452,OSS,4762,6439211921330,PD FARIDA
OSS_452,OSS,5134,6439211921330,PD FARIDA
OSS_453,OSS,5362,0140809912503,CV PURWANTI SURYONO
OSS_453,OSS,4771,0140809912503,CV PURWANTI SURYONO
OSS_454,OSS,5450,9087577774462,PT HIDAYAT NAINGGOLAN
OSS_454,OSS,4775,9087577774462,PT HIDAYAT NAINGGOLAN
OSS_455,OSS,5488,5611527277382,PERUM HALIM PUDJIASTUTI TBK
OSS_455,OSS,4797,5611527277382,PERUM HALIM PUDJIASTUTI TBK
OSS_456,OSS,4801,1244322208775,UD KUSWANDARI
OSS_456,OSS,5151,1244322208775,UD KUSWANDARI
OSS_457,OSS,5108,3572347964690,PERUM HARYANTI PUSPASARI
OSS_457,OSS,4814,3572347964690,PERUM HARYANTI PUSPASARI
OSS_458,OSS,4819,2808475401726,PERUM PADMASARI (PERSERO) TBK
OSS_458,OSS,5302,2808475401726,PERUM PADMASARI (PERSERO) TBK
OSS_459,OSS,4844,2592667503151,UD TAMBA MANGUNSONG (PERSERO) TBK
OSS_459,OSS,5214,2592667503151,UD TAMBA MANGUNSONG (PERSERO) TBK
OSS_460,OSS,4864,6285323319164,PD HARDIANSYAH HIDAYANTO
OSS_460,OSS,5000,6285323319164,PD HARDIANSYAH HIDAYANTO
OSS_461,OSS,5168,0740681740638,PERUM MUSTOFA (PERSERO) TBK
OSS_461,OSS,4870,0740681740638,PERUM MUSTOFA (PERSERO) TBK
OSS_462,OSS,4873,0447853805794,PD PRABOWO TBK
OSS_462,OSS,5031,0447853805794,PD PRABOWO TBK
OSS_463,OSS,4876,9726793468145,CV PUSPASARI (PERSERO) TBK
OSS_463,OSS,5404,9726793468145,CV PUSPASARI (PERSERO) TBK
OSS_464,OSS,5497,3621178643447,CV SIMANJUNTAK LAKSMIWATI
OSS_464,OSS,4878,3621178643447,CV SIMANJUNTAK LAKSMIWATI
OSS_465,OSS,5426,6273752090641,CV NURAINI (PERSERO) TBK
OSS_465,OSS,4883,6273752090641,CV NURAINI (PERSERO) TBK
OSS_466,OSS,5465,1636172967178,PERUM PANGESTU (PERSERO) TBK
OSS_466,OSS,4895,1636172967178,PERUM PANGESTU (PERSERO) TBK
OSS_467,OSS,4902,4072524082416,UD FUJIATI TBK
OSS_467,OSS,5375,4072524082416,UD FUJIATI TBK
OSS_468,OSS,4913,0706720007816,PD LAILASARI
OSS_468,OSS,5409,0706720007816,PD LAILASARI
OSS_469,OSS,4930,3264353471379,CV NARPATI ADRIANSYAH
OSS_469,OSS,5236,3264353471379,CV NARPATI ADRIANSYAH
OSS_470,OSS,4936,1050474410750,UD SUWARNO
OSS_470,OSS,5215,1050474410750,UD SUWARNO
OSS_471,OSS,4937,6200900366802,PD MANDALA ZULKARNAIN
OSS_471,OSS,5132,6200900366802,PD MANDALA ZULKARNAIN
OSS_472,OSS,5370,2429981194412,UD WIDODO MEGANTARA
OSS_472,OSS,4962,2429981194412,UD WIDODO MEGANTARA
OSS_473,OSS,4964,0417881052490,PD MANDALA TBK
OSS_473,OSS,5087,0417881052490,PD MANDALA TBK
OSS_474,OSS,4979,7854138870305,PT NAPITUPULU NAMAGA
OSS_474,OSS,5318,7854138870305,PT NAPITUPULU NAMAGA
OSS_475,OSS,4984,5166406413367,PT SAFITRI (PERSERO) TBK
OSS_475,OSS,5429,5166406413367,PT SAFITRI (PERSERO) TBK
OSS_476,OSS,5433,0329342335519,PD UTAMI HALIM (PERSERO) TBK
OSS_476,OSS,4989,0329342335519,PD UTAMI HALIM (PERSERO) TBK
OSS_477,OSS,5385,6296558174244,UD PERMATA
OSS_477,OSS,4999,6296558174244,UD PERMATA
CEISA_1,CEISA,C003022,7992863082539,PD WAHYUNI
CEISA_1,CEISA,C000878,1342881514739,PD WAHYUNI TBK
CEISA_2,CEISA,C002033,7039395498353,PERUM UTAMA TBK (CABANG)
CEISA_2,CEISA,C003196,8013875927125,PERUM UTAMA TBK
CEISA_3,CEISA,C002119,1228695293821,PD SARAGIH (PERSERO) TBK
CEISA_3,CEISA,C001631,9265003991568,PD SARAGIH (PERSERO) TBK
CEISA_4,CEISA,C000706,2488635922169,PD RAJASA WAHYUDIN
CEISA_4,CEISA,C004283,7605878917639,PD RAJASA
CEISA_5,CEISA,C004016,7558517774127,PERUM HALIM
CEISA_5,CEISA,C001828,0298135283388,PERUM HALIM
CEISA_6,CEISA,C003985,9278125983399,PT UTAMI
CEISA_6,CEISA,C004537,2798405827345,PT UTAMI MARPAUNG TBK
CEISA_7,CEISA,C002752,8224312125588,PERUM HARTATI TBK
CEISA_7,CEISA,C001807,8540303253555,PERUM HARTATI TBK
CEISA_8,CEISA,C003742,3049484142355,PT PUSPASARI PRAKASA (PERSERO) TBK
CEISA_8,CEISA,C003629,3181958837340,PT PUSPASARI (PERSERO) TBK
CEISA_9,CEISA,C003880,3400267161727,PD FUJIATI TBK
CEISA_9,CEISA,C004620,0910036675808,PD FUJIATI (PERSERO) TBK
CEISA_10,CEISA,C003048,1615902879826,PT WINARNO WINARSIH
CEISA_10,CEISA,C000997,7156627768962,PT WINARNO
CEISA_11,CEISA,C000034,1627970669995,CV HARDIANSYAH (PERSERO) TBK
CEISA_11,CEISA,C001124,4665275233282,CV HARDIANSYAH SUWARNO TBK
CEISA_12,CEISA,C001082,4387061154211,PD RAMADAN (PERSERO) TBK
CEISA_12,CEISA,C002327,4099264369025,PD RAMADAN ANGGRIAWAN (PERSERO) TBK
CEISA_12,CEISA,C002560,7476308357289,PD RAMADAN HASANAH (PERSERO) TBK
CEISA_13,CEISA,C004126,5872422749665,ASTUTI (CABANG)
CEISA_13,CEISA,C004064,2594373591815,ASTUTI WIDODO (CABANG)
CEISA_14,CEISA,C002132,9916764032391,PD ASTUTI (PERSERO) TBK
CEISA_14,CEISA,C001625,4676654209866,PD ASTUTI (PERSERO) TBK
CEISA_15,CEISA,C003833,9563797367898,ZULKARNAIN (PERSERO) TBK (CABANG)
CEISA_15,CEISA,C003452,5826096007507,ZULKARNAIN (CABANG)
CEISA_16,CEISA,C004663,3751220721598,UD BUDIMAN
CEISA_16,CEISA,C000743,6199062344565,UD BUDIMAN (PERSERO) TBK
CEISA_17,CEISA,C000482,1887223530336,PD THAMRIN TBK
CEISA_17,CEISA,C000275,1660191090488,PD THAMRIN (PERSERO) TBK
CEISA_18,CEISA,C004038,2719670310537,PT HANDAYANI
CEISA_18,CEISA,C000468,2846168787321,PT HANDAYANI
CEISA_18,CEISA,C004142,4363225032467,PT HANDAYANI TBK
CEISA_18,CEISA,C004872,8569328743420,PT HANDAYANI (PERSERO) TBK
CEISA_19,CEISA,C001046,2674533962599,PD FUJIATI
CEISA_19,CEISA,C004358,6176231336109,PD FUJIATI GUNAWAN (PERSERO) TBK
CEISA_20,CEISA,C000613,6252602216908,PERUM LAILASARI
CEISA_20,CEISA,C003978,8169172314041,PERUM LAILASARI
CEISA_21,CEISA,C004117,7974973502080,PERUM OKTAVIANI TBK
CEISA_21,CEISA,C001697,7044855966333,PERUM OKTAVIANI WIJAYANTI
CEISA_22,CEISA,C001552,2709839654894,UD UWAIS TBK
CEISA_22,CEISA,C004879,9821777695644,UD UWAIS
CEISA_23,CEISA,C001611,7059041179779,PERUM WASITA
CEISA_23,CEISA,C001545,4217254014861,PERUM WASITA BUDIYANTO
CEISA_24,CEISA,C000931,0274925714830,PT PERMATA
CEISA_24,CEISA,C001863,4093942350333,PT PERMATA SIHOMBING
CEISA_25,CEISA,C000264,1673374612157,PD WIDIASTUTI
CEISA_25,CEISA,C000833,0554632182700,PD WIDIASTUTI LAKSITA (PERSERO) TBK
CEISA_25,CEISA,C001011,0588990580814,PD WIDIASTUTI
CEISA_25,CEISA,C002753,2594657446532,PD WIDIASTUTI (PERSERO) TBK
CEISA_25,CEISA,C001892,0195677318842,PD WIDIASTUTI
CEISA_26,CEISA,C001478,4883192727783,CV UTAMI KUSWANDARI
CEISA_26,CEISA,C003590,2816291087392,CV UTAMI
CEISA_27,CEISA,C002691,9448695946368,PERUM WIJAYA
CEISA_27,CEISA,C001983,4837441715810,PERUM WIJAYA
CEISA_28,CEISA,C002144,4175024130078,PD HASSANAH
CEISA_28,CEISA,C003192,7514258074221,PD HASSANAH TBK
CEISA_29,CEISA,C000090,9891050459619,PT NAJMUDIN PRASASTA (PERSERO) TBK
CEISA_29,CEISA,C000069,0021512851368,PT NAJMUDIN (PERSERO) TBK
CEISA_30,CEISA,C004462,0746198164433,PT PUSPASARI
CEISA_30,CEISA,C003989,4533722010912,PT PUSPASARI (PERSERO) TBK
CEISA_30,CEISA,C002457,3285968345116,PT PUSPASARI
CEISA_31,CEISA,C002162,3057543700984,PERUM SIRAIT TBK
CEISA_31,CEISA,C001350,4192291534619,PERUM SIRAIT TBK (CABANG)
CEISA_31,CEISA,C002919,8729276189377,PERUM SIRAIT TBK
CEISA_32,CEISA,C002166,6730400095365,CV HABIBI TBK
CEISA_32,CEISA,C001826,7924642998724,CV HABIBI NABABAN TBK
CEISA_32,CEISA,C001695,2190340438427,CV HABIBI JANUAR
CEISA_33,CEISA,C000191,4959126092033,PT TAMBA
CEISA_33,CEISA,C004119,4176090937164,PT TAMBA (PERSERO) TBK
CEISA_34,CEISA,C002643,9367535946457,PERUM ASTUTI (PERSERO) TBK
CEISA_34,CEISA,C001286,0534749230810,PERUM ASTUTI
CEISA_35,CEISA,C001284,1253685864331,CV SUWARNO TBK
CEISA_35,CEISA,C001912,0093738033837,CV SUWARNO (PERSERO) TBK
CEISA_36,CEISA,C001522,9679495936824,PERUM NATSIR (PERSERO) TBK
CEISA_36,CEISA,C004341,1621856352007,PERUM NATSIR (PERSERO) TBK
CEISA_37,CEISA,C001242,1850880875645,PERUM THAMRIN
CEISA_37,CEISA,C001354,2198041847242,PERUM THAMRIN TAMBA (PERSERO) TBK
CEISA_38,CEISA,C001052,5092628975720,UD RIYANTI (CABANG)
CEISA_38,CEISA,C001041,2695756575964,UD RIYANTI
CEISA_39,CEISA,C003001,0622557841903,PT MULYANI LAKSITA
CEISA_39,CEISA,C003042,5423567782659,PT MULYANI
CEISA_40,CEISA,C004786,6966242823766,UD SUDIATI GUNAWAN
CEISA_40,CEISA,C004017,3484430534475,UD SUDIATI YUNIAR (PERSERO) TBK
CEISA_40,CEISA,C001800,2320690686008,UD SUDIATI
CEISA_41,CEISA,C004754,3707043737514,PERUM LAKSITA TBK
CEISA_41,CEISA,C002108,3678377701436,PERUM LAKSITA (PERSERO) TBK (CABANG)
CEISA_42,CEISA,C002360,0230710564006,UD PRAKASA
CEISA_42,CEISA,C001824,0549857887282,UD PRAKASA
CEISA_43,CEISA,C000592,6627131240132,PD PUSPASARI TBK
CEISA_43,CEISA,C002017,6082474079434,PD PUSPASARI DABUKKE (PERSERO) TBK
CEISA_44,CEISA,C001372,9209819602752,PERUM WIJAYA (PERSERO) TBK
CEISA_44,CEISA,C002543,0168311395001,PERUM WIJAYA NASYIDAH (PERSERO) TBK
CEISA_45,CEISA,C001056,0021005809982,PERUM USADA SIREGAR (PERSERO) TBK
CEISA_45,CEISA,C002599,1632822519642,PERUM USADA (PERSERO) TBK
CEISA_46,CEISA,C004167,6428235984887,CV ASTUTI TBK (CABANG)
CEISA_46,CEISA,C000589,7062962015336,CV ASTUTI
CEISA_46,CEISA,C001421,2324665136442,CV ASTUTI
CEISA_47,CEISA,C001676,0273924678314,PT MARYADI NAPITUPULU TBK
CEISA_47,CEISA,C000296,7447868732071,PT MARYADI
CEISA_48,CEISA,C001506,2265576769523,UD NAPITUPULU (PERSERO) TBK
CEISA_48,CEISA,C000615,5443441491699,UD NAPITUPULU TBK
CEISA_49,CEISA,C000935,2859693259140,PD SITORUS SIRAIT (PERSERO) TBK
CEISA_49,CEISA,C000010,7351851769659,PD SITORUS
CEISA_49,CEISA,C001918,1952098463477,PD SITORUS TBK
CEISA_50,CEISA,C004224,0958635469232,PD MEGANTARA MARYADI (PERSERO) TBK
CEISA_50,CEISA,C003644,8934432801940,PD MEGANTARA
CEISA_51,CEISA,C004644,0615250191779,PERUM HARDIANSYAH TBK
CEISA_51,CEISA,C000648,7552303350123,PERUM HARDIANSYAH JAILANI (PERSERO) TBK
CEISA_51,CEISA,C000870,6782061756987,PERUM HARDIANSYAH WIBOWO TBK
CEISA_52,CEISA,C002488,8087603859770,CV NURDIYANTI YULIANTI TBK
CEISA_52,CEISA,C004130,7593727513158,CV NURDIYANTI TBK
CEISA_53,CEISA,C001534,8710122691669,PERUM PRASETYA TBK
CEISA_53,CEISA,C002943,6713223709031,PERUM PRASETYA (PERSERO) TBK
CEISA_54,CEISA,C004897,0411097929362,PT RAHIMAH (PERSERO) TBK
CEISA_54,CEISA,C002159,9540638567020,PT RAHIMAH NASHIRUDDIN (PERSERO) TBK
CEISA_55,CEISA,C003402,9257026721825,UD SIHOMBING TBK
CEISA_55,CEISA,C004558,4191479053472,UD SIHOMBING TBK
CEISA_56,CEISA,C001467,9365187569269,PD MANSUR
CEISA_56,CEISA,C004003,0453868761297,PD MANSUR
CEISA_57,CEISA,C001236,8289210758643,CV PRABOWO SIREGAR TBK
CEISA_57,CEISA,C002910,4387243088486,CV PRABOWO TBK
CEISA_58,CEISA,C003179,4252640517958,CV SAPUTRA
CEISA_58,CEISA,C001708,7433989980907,CV SAPUTRA
CEISA_59,CEISA,C002455,3863605747076,UD KURNIAWAN ADRIANSYAH (CABANG)
CEISA_59,CEISA,C004077,8233200253046,UD KURNIAWAN
CEISA_60,CEISA,C003543,6290752277588,PT PRADANA MARYADI
CEISA_60,CEISA,C003653,9772625762297,PT PRADANA TBK
CEISA_61,CEISA,C004933,3812401476696,UD WIJAYANTI
CEISA_61,CEISA,C000065,1657688988337,UD WIJAYANTI
CEISA_62,CEISA,C000811,0714601099587,PD HARTATI
CEISA_62,CEISA,C003471,1882617024376,PD HARTATI
CEISA_62,CEISA,C002710,7141349317967,PD HARTATI (PERSERO) TBK
CEISA_63,CEISA,C004104,7397984218914,PERUM LAILASARI
CEISA_63,CEISA,C003665,7188668926589,PERUM LAILASARI (PERSERO) TBK
CEISA_64,CEISA,C001471,9656084695449,UD USADA
CEISA_64,CEISA,C001986,0048886804186,UD USADA (CABANG)
CEISA_65,CEISA,C002034,0000000000000,PERUM ISWAHYUDI
CEISA_65,CEISA,C001513,8116680964860,PERUM ISWAHYUDI (PERSERO) TBK
CEISA_65,CEISA,C000686,6566938011848,PERUM ISWAHYUDI
CEISA_66,CEISA,C004352,2138059519484,PERUM TAMPUBOLON
CEISA_66,CEISA,C000450,2343596985045,PERUM TAMPUBOLON HIDAYANTO TBK (CABANG)
CEISA_67,CEISA,C003456,7416855739523,PERUM TAMPUBOLON (PERSERO) TBK
CEISA_67,CEISA,C000405,6555106116389,PERUM TAMPUBOLON (PERSERO) TBK (CABANG)
CEISA_68,CEISA,C000649,5253175040937,PD WASKITA (PERSERO) TBK
CEISA_68,CEISA,C003982,8900562561209,PD WASKITA LAILASARI (PERSERO) TBK
CEISA_69,CEISA,C002206,1373129504888,CV SETIAWAN TBK
CEISA_69,CEISA,C003919,9870109321529,CV SETIAWAN TBK
CEISA_70,CEISA,C004079,7583336477041,PD WIDODO RAHMAWATI (PERSERO) TBK
CEISA_70,CEISA,C002934,0896164236103,PD WIDODO TBK
CEISA_71,CEISA,C000504,6160013113787,UD WINARSIH TBK (CABANG)
CEISA_71,CEISA,C003027,7957676024401,UD WINARSIH TBK (CABANG)
CEISA_72,CEISA,C001047,9087863914183,CV ASTUTI TBK
CEISA_72,CEISA,C002815,8441715443961,CV ASTUTI
CEISA_73,CEISA,C004303,5855836454875,PD SIRAIT
CEISA_73,CEISA,C003572,0677610659208,PD SIRAIT ISWAHYUDI
CEISA_73,CEISA,C000212,5881215552489,PD SIRAIT
CEISA_74,CEISA,C004876,0098972740514,PD HALIMAH NURDIYANTI
CEISA_74,CEISA,C000103,7908740640391,PD HALIMAH
CEISA_75,CEISA,C004474,1219051881298,PD RAHMAWATI
CEISA_75,CEISA,C003198,2743939191654,PD RAHMAWATI AGUSTINA
CEISA_76,CEISA,C004760,9103533635921,CV PRADIPTA LATUPONO TBK
CEISA_76,CEISA,C001867,0391019335389,CV PRADIPTA TBK
CEISA_77,CEISA,C004610,0862339220715,PD MANDALA NURAINI
CEISA_77,CEISA,C000206,6603339790588,PD MANDALA TBK
CEISA_78,CEISA,C003997,2919565058484,PERUM SIMBOLON
CEISA_78,CEISA,C002402,9761801551334,PERUM SIMBOLON PRASETYA
CEISA_79,CEISA,C004723,1670214929078,PD YULIANTI RAHAYU (PERSERO) TBK
CEISA_79,CEISA,C000248,2592501691569,PD YULIANTI JAILANI (PERSERO) TBK
CEISA_79,CEISA,C000463,9250075167486,PD YULIANTI
CEISA_80,CEISA,C001671,7742393543373,UD WIJAYA TBK
CEISA_80,CEISA,C004662,8958247733912,UD WIJAYA TBK (CABANG)
CEISA_81,CEISA,C001290,4832348634152,PERUM PRATAMA MAHESWARA (PERSERO) TBK
CEISA_81,CEISA,C004075,0148975484119,PERUM PRATAMA (PERSERO) TBK
CEISA_82,CEISA,C004524,5345811665792,PERUM PUDJIASTUTI (PERSERO) TBK
CEISA_82,CEISA,C002610,5665589906586,PERUM PUDJIASTUTI NAINGGOLAN (PERSERO) TBK
CEISA_83,CEISA,C003738,9712444338285,PERUM NAPITUPULU NARPATI (PERSERO) TBK
CEISA_83,CEISA,C004172,0569490457884,PERUM NAPITUPULU
CEISA_84,CEISA,C002812,0767490641227,CV JANUAR PADMASARI
CEISA_84,CEISA,C004640,2867163234672,CV JANUAR
CEISA_85,CEISA,C001383,3536866696170,PT MAHENDRA
CEISA_85,CEISA,C001410,4683565215681,PT MAHENDRA TBK
CEISA_85,CEISA,C000491,9342967111483,PT MAHENDRA
CEISA_86,CEISA,C000980,3715273300627,PERUM JANUAR
CEISA_86,CEISA,C000727,1575415796142,PERUM JANUAR FUJIATI (PERSERO) TBK
CEISA_87,CEISA,C002527,0284571869198,CV ANGGRIAWAN (PERSERO) TBK
CEISA_87,CEISA,C003575,0128194001129,CV ANGGRIAWAN
CEISA_88,CEISA,C002719,7348579494184,HAKIM WALUYO (CABANG)
CEISA_88,CEISA,C000785,8201284008385,HAKIM (CABANG)
CEISA_89,CEISA,C003057,0883149141011,PT NABABAN
CEISA_89,CEISA,C000523,7666096545925,PT NABABAN (PERSERO) TBK
CEISA_90,CEISA,C002577,7228200557784,UD NAPITUPULU
CEISA_90,CEISA,C000047,5995843835699,UD NAPITUPULU (PERSERO) TBK
CEISA_91,CEISA,C002793,0000000000000,PD UTAMI
CEISA_91,CEISA,C003401,6433955343349,PD UTAMI (PERSERO) TBK
CEISA_91,CEISA,C002331,9984522059798,PD UTAMI
CEISA_91,CEISA,C003676,6816263391265,PD UTAMI TBK
CEISA_92,CEISA,C003484,8280312438701,CV YUNIAR PURWANTI
CEISA_92,CEISA,C000698,1013282339218,CV YUNIAR
CEISA_92,CEISA,C004914,0000000000000,CV YUNIAR
CEISA_93,CEISA,C000814,9020053316400,CV NOVITASARI TBK
CEISA_93,CEISA,C002645,5994757637982,CV NOVITASARI TBK
CEISA_94,CEISA,C002608,0357835421135,PD NARPATI
CEISA_94,CEISA,C003579,0055624126676,PD NARPATI HABIBI
CEISA_95,CEISA,C003782,0634615717320,PERUM FIRGANTORO
CEISA_95,CEISA,C001209,5007449142234,PERUM FIRGANTORO MANULLANG
CEISA_96,CEISA,C004253,0000000000000,UD PRADANA
CEISA_96,CEISA,C000597,7120602128866,UD PRADANA
CEISA_97,CEISA,C002983,6705068098383,PD NASYIDAH
CEISA_97,CEISA,C002568,2102698945067,PD NASYIDAH
CEISA_98,CEISA,C003755,1522791107465,CV PANGESTU
CEISA_98,CEISA,C001328,0120838921163,CV PANGESTU (PERSERO) TBK
CEISA_99,CEISA,C002332,5948224524881,PT KUSMAWATI IRAWAN
CEISA_99,CEISA,C001835,6383543468586,PT KUSMAWATI
CEISA_100,CEISA,C001071,5588348564327,UD GUNAWAN
