NIB,field,source
9415874491502,JENIS_PERSEROAN,OSS
9415874491502,STATUS_BADAN_HUKUM,OSS
9415874491502,STATUS_PERSEROAN,OSS
9415874491502,ALAMAT,OSS
9415874491502,KELURAHAN,OSS
9415874491502,DAERAH_ID,OSS
9415874491502,KODE_POS,N/A
9415874491502,FLAG_IMPOR,OSS
9415874491502,FLAG_EKSPOR,OSS
9415874491502,JENIS_API,N/A
9415874491502,KODE_KANTOR,CEISA
9415874491502,NOMOR_TELPON,CEISA
9415874491502,KATEGORI,CEISA
9415874491502,NIPER,N/A
9415874491502,NOMOR_API,CEISA
9415874491502,ID_PERUSAHAAN,CEISA
9415874491502,TGL_PERUBAHAN_NIB,OSS
9415874491502,TGL_TERBIT_NIB,CEISA
9415874491502,TGL_SYNC_OSS,CEISA
9415874491502,STATUS_NIB,OSS
0891490876991,NIB,OSS
0891490876991,NPWP,OSS
0891490876991,NAMA,OSS
0891490876991,NAMA_SINGKATAN,OSS
0891490876991,JENIS_PERSEROAN,OSS
0891490876991,STATUS_BADAN_HUKUM,OSS
0891490876991,STATUS_PERSEROAN,OSS
0891490876991,ALAMAT,OSS
0891490876991,KELURAHAN,OSS
0891490876991,DAERAH_ID,OSS
0891490876991,KODE_POS,N/A
0891490876991,FLAG_IMPOR,OSS
0891490876991,FLAG_EKSPOR,OSS
0891490876991,JENIS_API,OSS
0891490876991,KODE_KANTOR,CEISA
0891490876991,NOMOR_TELPON,CEISA
0891490876991,KATEGORI,CEISA
0891490876991,NIPER,CEISA
0891490876991,NOMOR_API,N/A
0891490876991,ID_PERUSAHAAN,CEISA
0891490876991,TGL_PERUBAHAN_NIB,OSS
0891490876991,TGL_TERBIT_NIB,CEISA
0891490876991,TGL_SYNC_OSS,CEISA
0891490876991,STATUS_NIB,OSS
2678224909342,NIB,OSS
2678224909342,NPWP,OSS
2678224909342,NAMA,OSS
2678224909342,NAMA_SINGKATAN,OSS
2678224909342,JENIS_PERSEROAN,OSS
2678224909342,STATUS_BADAN_HUKUM,OSS
2678224909342,STATUS_PERSEROAN,OSS
2678224909342,ALAMAT,OSS
2678224909342,KELURAHAN,OSS
2678224909342,DAERAH_ID,OSS
2678224909342,KODE_POS,N/A
2678224909342,FLAG_IMPOR,OSS
2678224909342,FLAG_EKSPOR,OSS
2678224909342,JENIS_API,N/A
2678224909342,KODE_KANTOR,CEISA
2678224909342,NOMOR_TELPON,CEISA
2678224909342,KATEGORI,CEISA
2678224909342,NIPER,CEISA
2678224909342,NOMOR_API,CEISA
2678224909342,ID_PERUSAHAAN,CEISA
2678224909342,TGL_PERUBAHAN_NIB,OSS
2678224909342,TGL_TERBIT_NIB,CEISA
2678224909342,TGL_SYNC_OSS,CEISA
2678224909342,STATUS_NIB,OSS
1562499372995,NIB,OSS
1562499372995,NPWP,OSS
1562499372995,NAMA,OSS
1562499372995,NAMA_SINGKATAN,OSS
1562499372995,JENIS_PERSEROAN,OSS
1562499372995,STATUS_BADAN_HUKUM,OSS
1562499372995,STATUS_PERSEROAN,OSS
1562499372995,ALAMAT,OSS
1562499372995,KELURAHAN,OSS
1562499372995,DAERAH_ID,OSS
1562499372995,KODE_POS,N/A
1562499372995,FLAG_IMPOR,OSS
1562499372995,FLAG_EKSPOR,OSS
1562499372995,JENIS_API,OSS
1562499372995,KODE_KANTOR,CEISA
1562499372995,NOMOR_TELPON,CEISA
1562499372995,KATEGORI,CEISA
1562499372995,NIPER,CEISA
1562499372995,NOMOR_API,N/A
1562499372995,ID_PERUSAHAAN,CEISA
1562499372995,TGL_PERUBAHAN_NIB,OSS
1562499372995,TGL_TERBIT_NIB,CEISA
1562499372995,TGL_SYNC_OSS,CEISA
1562499372995,STATUS_NIB,OSS
7599729846858,NIB,OSS
7599729846858,NPWP,OSS
7599729846858,NAMA,OSS
7599729846858,NAMA_SINGKATAN,OSS
7599729846858,JENIS_PERSEROAN,OSS
7599729846858,STATUS_BADAN_HUKUM,OSS
7599729846858,STATUS_PERSEROAN,OSS
7599729846858,ALAMAT,OSS
7599729846858,KELURAHAN,OSS
7599729846858,DAERAH_ID,OSS
7599729846858,KODE_POS,N/A
7599729846858,FLAG_IMPOR,OSS
7599729846858,FLAG_EKSPOR,OSS
7599729846858,JENIS_API,N/A
7599729846858,KODE_KANTOR,CEISA
7599729846858,NOMOR_TELPON,CEISA
7599729846858,KATEGORI,CEISA
7599729846858,NIPER,CEISA
7599729846858,NOMOR_API,N/A
7599729846858,ID_PERUSAHAAN,CEISA
7599729846858,TGL_PERUBAHAN_NIB,OSS
7599729846858,TGL_TERBIT_NIB,CEISA
7599729846858,TGL_SYNC_OSS,CEISA
7599729846858,STATUS_NIB,OSS
2054260244211,NIB,OSS
2054260244211,NPWP,OSS
2054260244211,NAMA,OSS
2054260244211,NAMA_SINGKATAN,OSS
2054260244211,JENIS_PERSEROAN,OSS
2054260244211,STATUS_BADAN_HUKUM,OSS
2054260244211,STATUS_PERSEROAN,OSS
2054260244211,ALAMAT,OSS
2054260244211,KELURAHAN,OSS
2054260244211,DAERAH_ID,OSS
2054260244211,KODE_POS,N/A
2054260244211,FLAG_IMPOR,OSS
2054260244211,FLAG_EKSPOR,OSS
2054260244211,JENIS_API,OSS
2054260244211,KODE_KANTOR,CEISA
2054260244211,NOMOR_TELPON,CEISA
2054260244211,KATEGORI,CEISA
2054260244211,NIPER,N/A
2054260244211,NOMOR_API,CEISA
2054260244211,ID_PERUSAHAAN,CEISA
2054260244211,TGL_PERUBAHAN_NIB,OSS
2054260244211,TGL_TERBIT_NIB,CEISA
2054260244211,TGL_SYNC_OSS,CEISA
2054260244211,STATUS_NIB,OSS
0134223550440,NIB,OSS
0134223550440,NPWP,OSS
0134223550440,NAMA,OSS
0134223550440,NAMA_SINGKATAN,OSS
0134223550440,JENIS_PERSEROAN,OSS
0134223550440,STATUS_BADAN_HUKUM,OSS
0134223550440,STATUS_PERSEROAN,OSS
0134223550440,ALAMAT,OSS
0134223550440,KELURAHAN,OSS
0134223550440,DAERAH_ID,OSS
0134223550440,KODE_POS,OSS
0134223550440,FLAG_IMPOR,OSS
0134223550440,FLAG_EKSPOR,OSS
0134223550440,JENIS_API,N/A
0134223550440,KODE_KANTOR,CEISA
0134223550440,NOMOR_TELPON,CEISA
0134223550440,KATEGORI,CEISA
0134223550440,NIPER,CEISA
0134223550440,NOMOR_API,N/A
0134223550440,ID_PERUSAHAAN,CEISA
0134223550440,TGL_PERUBAHAN_NIB,OSS
0134223550440,TGL_TERBIT_NIB,CEISA
0134223550440,TGL_SYNC_OSS,CEISA
0134223550440,STATUS_NIB,OSS
0412588604960,NIB,OSS
0412588604960,NPWP,OSS
0412588604960,NAMA,OSS
0412588604960,NAMA_SINGKATAN,N/A
0412588604960,JENIS_PERSEROAN,OSS
0412588604960,STATUS_BADAN_HUKUM,OSS
0412588604960,STATUS_PERSEROAN,OSS
0412588604960,ALAMAT,OSS
0412588604960,KELURAHAN,N/A
0412588604960,DAERAH_ID,OSS
0412588604960,KODE_POS,N/A
0412588604960,FLAG_IMPOR,OSS
0412588604960,FLAG_EKSPOR,OSS
0412588604960,JENIS_API,OSS
0412588604960,KODE_KANTOR,CEISA
0412588604960,NOMOR_TELPON,CEISA
0412588604960,KATEGORI,CEISA
0412588604960,NIPER,CEISA
0412588604960,NOMOR_API,CEISA
0412588604960,ID_PERUSAHAAN,CEISA
0412588604960,TGL_PERUBAHAN_NIB,OSS
0412588604960,TGL_TERBIT_NIB,CEISA
0412588604960,TGL_SYNC_OSS,CEISA
0412588604960,STATUS_NIB,OSS
2718301008495,NIB,OSS
2718301008495,NPWP,OSS
2718301008495,NAMA,OSS
2718301008495,NAMA_SINGKATAN,OSS
2718301008495,JENIS_PERSEROAN,OSS
2718301008495,STATUS_BADAN_HUKUM,OSS
2718301008495,STATUS_PERSEROAN,OSS
2718301008495,ALAMAT,OSS
2718301008495,KELURAHAN,OSS
2718301008495,DAERAH_ID,OSS
2718301008495,KODE_POS,N/A
2718301008495,FLAG_IMPOR,OSS
2718301008495,FLAG_EKSPOR,OSS
2718301008495,JENIS_API,OSS
2718301008495,KODE_KANTOR,CEISA
2718301008495,NOMOR_TELPON,CEISA
2718301008495,KATEGORI,CEISA
2718301008495,NIPER,CEISA
2718301008495,NOMOR_API,CEISA
2718301008495,ID_PERUSAHAAN,CEISA
2718301008495,TGL_PERUBAHAN_NIB,OSS
2718301008495,TGL_TERBIT_NIB,CEISA
2718301008495,TGL_SYNC_OSS,CEISA
2718301008495,STATUS_NIB,OSS
9478979269116,NIB,OSS
9478979269116,NPWP,OSS
9478979269116,NAMA,OSS
9478979269116,NAMA_SINGKATAN,OSS
9478979269116,JENIS_PERSEROAN,OSS
9478979269116,STATUS_BADAN_HUKUM,OSS
9478979269116,STATUS_PERSEROAN,OSS
9478979269116,ALAMAT,OSS
9478979269116,KELURAHAN,OSS
9478979269116,DAERAH_ID,OSS
9478979269116,KODE_POS,N/A
9478979269116,FLAG_IMPOR,OSS
9478979269116,FLAG_EKSPOR,OSS
9478979269116,JENIS_API,N/A
9478979269116,KODE_KANTOR,CEISA
9478979269116,NOMOR_TELPON,CEISA
9478979269116,KATEGORI,CEISA
9478979269116,NIPER,CEISA
9478979269116,NOMOR_API,CEISA
9478979269116,ID_PERUSAHAAN,CEISA
9478979269116,TGL_PERUBAHAN_NIB,OSS
9478979269116,TGL_TERBIT_NIB,CEISA
9478979269116,TGL_SYNC_OSS,CEISA
9478979269116,STATUS_NIB,OSS
1882978768245,NIB,OSS
1882978768245,NPWP,OSS
1882978768245,NAMA,OSS
1882978768245,NAMA_SINGKATAN,N/A
1882978768245,JENIS_PERSEROAN,OSS
1882978768245,STATUS_BADAN_HUKUM,OSS
1882978768245,STATUS_PERSEROAN,OSS
1882978768245,ALAMAT,OSS
1882978768245,KELURAHAN,OSS
1882978768245,DAERAH_ID,OSS
1882978768245,KODE_POS,N/A
1882978768245,FLAG_IMPOR,OSS
1882978768245,FLAG_EKSPOR,OSS
1882978768245,JENIS_API,N/A
1882978768245,KODE_KANTOR,CEISA
1882978768245,NOMOR_TELPON,CEISA
1882978768245,KATEGORI,CEISA
1882978768245,NIPER,N/A
1882978768245,NOMOR_API,CEISA
1882978768245,ID_PERUSAHAAN,CEISA
1882978768245,TGL_PERUBAHAN_NIB,OSS
1882978768245,TGL_TERBIT_NIB,CEISA
1882978768245,TGL_SYNC_OSS,CEISA
1882978768245,STATUS_NIB,OSS
8452405416833,NIB,OSS
8452405416833,NPWP,OSS
8452405416833,NAMA,OSS
8452405416833,NAMA_SINGKATAN,OSS
8452405416833,JENIS_PERSEROAN,OSS
8452405416833,STATUS_BADAN_HUKUM,OSS
8452405416833,STATUS_PERSEROAN,OSS
8452405416833,ALAMAT,OSS
8452405416833,KELURAHAN,OSS
8452405416833,DAERAH_ID,OSS
8452405416833,KODE_POS,N/A
8452405416833,FLAG_IMPOR,OSS
8452405416833,FLAG_EKSPOR,OSS
8452405416833,JENIS_API,N/A
8452405416833,KODE_KANTOR,CEISA
8452405416833,NOMOR_TELPON,CEISA
8452405416833,KATEGORI,CEISA
8452405416833,NIPER,CEISA
8452405416833,NOMOR_API,CEISA
8452405416833,ID_PERUSAHAAN,CEISA
8452405416833,TGL_PERUBAHAN_NIB,OSS
8452405416833,TGL_TERBIT_NIB,CEISA
8452405416833,TGL_SYNC_OSS,CEISA
8452405416833,STATUS_NIB,OSS
7055440274124,NIB,OSS
7055440274124,NPWP,OSS
7055440274124,NAMA,OSS
7055440274124,NAMA_SINGKATAN,OSS
7055440274124,JENIS_PERSEROAN,OSS
7055440274124,STATUS_BADAN_HUKUM,OSS
7055440274124,STATUS_PERSEROAN,OSS
7055440274124,ALAMAT,OSS
7055440274124,KELURAHAN,OSS
7055440274124,DAERAH_ID,OSS
7055440274124,KODE_POS,N/A
7055440274124,FLAG_IMPOR,OSS
7055440274124,FLAG_EKSPOR,OSS
7055440274124,JENIS_API,OSS
7055440274124,KODE_KANTOR,CEISA
7055440274124,NOMOR_TELPON,CEISA
7055440274124,KATEGORI,CEISA
7055440274124,NIPER,CEISA
7055440274124,NOMOR_API,CEISA
7055440274124,ID_PERUSAHAAN,CEISA
7055440274124,TGL_PERUBAHAN_NIB,OSS
7055440274124,TGL_TERBIT_NIB,CEISA
7055440274124,TGL_SYNC_OSS,CEISA
7055440274124,STATUS_NIB,OSS
6136763485285,NIB,OSS
6136763485285,NPWP,OSS
6136763485285,NAMA,OSS
6136763485285,NAMA_SINGKATAN,OSS
6136763485285,JENIS_PERSEROAN,OSS
6136763485285,STATUS_BADAN_HUKUM,OSS
6136763485285,STATUS_PERSEROAN,OSS
6136763485285,ALAMAT,OSS
6136763485285,KELURAHAN,OSS
6136763485285,DAERAH_ID,OSS
6136763485285,KODE_POS,N/A
6136763485285,FLAG_IMPOR,OSS
6136763485285,FLAG_EKSPOR,OSS
6136763485285,JENIS_API,OSS
6136763485285,KODE_KANTOR,CEISA
6136763485285,NOMOR_TELPON,CEISA
6136763485285,KATEGORI,CEISA
6136763485285,NIPER,N/A
6136763485285,NOMOR_API,CEISA
6136763485285,ID_PERUSAHAAN,CEISA
6136763485285,TGL_PERUBAHAN_NIB,OSS
6136763485285,TGL_TERBIT_NIB,CEISA
6136763485285,TGL_SYNC_OSS,CEISA
6136763485285,STATUS_NIB,OSS
7968559652117,NIB,OSS
7968559652117,NPWP,OSS
7968559652117,NAMA,OSS
7968559652117,NAMA_SINGKATAN,OSS
7968559652117,JENIS_PERSEROAN,OSS
7968559652117,STATUS_BADAN_HUKUM,OSS
7968559652117,STATUS_PERSEROAN,OSS
7968559652117,ALAMAT,OSS
7968559652117,KELURAHAN,OSS
7968559652117,DAERAH_ID,OSS
7968559652117,KODE_POS,N/A
7968559652117,FLAG_IMPOR,OSS
7968559652117,FLAG_EKSPOR,OSS
7968559652117,JENIS_API,OSS
7968559652117,KODE_KANTOR,CEISA
7968559652117,NOMOR_TELPON,CEISA
7968559652117,KATEGORI,CEISA
7968559652117,NIPER,CEISA
7968559652117,NOMOR_API,CEISA
7968559652117,ID_PERUSAHAAN,CEISA
7968559652117,TGL_PERUBAHAN_NIB,OSS
7968559652117,TGL_TERBIT_NIB,CEISA
7968559652117,TGL_SYNC_OSS,CEISA
7968559652117,STATUS_NIB,OSS
1670214929078,NIB,OSS
1670214929078,NPWP,OSS
1670214929078,NAMA,OSS
1670214929078,NAMA_SINGKATAN,OSS
1670214929078,JENIS_PERSEROAN,OSS
1670214929078,STATUS_BADAN_HUKUM,OSS
1670214929078,STATUS_PERSEROAN,OSS
1670214929078,ALAMAT,OSS
1670214929078,KELURAHAN,OSS
1670214929078,DAERAH_ID,OSS
1670214929078,KODE_POS,N/A
1670214929078,FLAG_IMPOR,OSS
1670214929078,FLAG_EKSPOR,OSS
1670214929078,JENIS_API,OSS
1670214929078,KODE_KANTOR,CEISA
1670214929078,NOMOR_TELPON,CEISA
1670214929078,KATEGORI,CEISA
1670214929078,NIPER,CEISA
1670214929078,NOMOR_API,CEISA
1670214929078,ID_PERUSAHAAN,CEISA
1670214929078,TGL_PERUBAHAN_NIB,OSS
1670214929078,TGL_TERBIT_NIB,CEISA
1670214929078,TGL_SYNC_OSS,CEISA
1670214929078,STATUS_NIB,OSS
0843829135394,NIB,OSS
0843829135394,NPWP,OSS
0843829135394,NAMA,OSS
0843829135394,NAMA_SINGKATAN,OSS
0843829135394,JENIS_PERSEROAN,OSS
0843829135394,STATUS_BADAN_HUKUM,OSS
0843829135394,STATUS_PERSEROAN,OSS
0843829135394,ALAMAT,OSS
0843829135394,KELURAHAN,OSS
0843829135394,DAERAH_ID,OSS
0843829135394,KODE_POS,N/A
0843829135394,FLAG_IMPOR,OSS
0843829135394,FLAG_EKSPOR,OSS
0843829135394,JENIS_API,N/A
0843829135394,KODE_KANTOR,CEISA
0843829135394,NOMOR_TELPON,CEISA
0843829135394,KATEGORI,CEISA
0843829135394,NIPER,CEISA
0843829135394,NOMOR_API,CEISA
0843829135394,ID_PERUSAHAAN,CEISA
0843829135394,TGL_PERUBAHAN_NIB,OSS
0843829135394,TGL_TERBIT_NIB,CEISA
0843829135394,TGL_SYNC_OSS,CEISA
0843829135394,STATUS_NIB,OSS
6136311596955,NIB,OSS
6136311596955,NPWP,OSS
6136311596955,NAMA,OSS
6136311596955,NAMA_SINGKATAN,N/A
6136311596955,JENIS_PERSEROAN,OSS
6136311596955,STATUS_BADAN_HUKUM,OSS
6136311596955,STATUS_PERSEROAN,OSS
6136311596955,ALAMAT,OSS
6136311596955,KELURAHAN,OSS
6136311596955,DAERAH_ID,OSS
6136311596955,KODE_POS,N/A
6136311596955,FLAG_IMPOR,OSS
6136311596955,FLAG_EKSPOR,OSS
6136311596955,JENIS_API,OSS
6136311596955,KODE_KANTOR,CEISA
6136311596955,NOMOR_TELPON,CEISA
6136311596955,KATEGORI,CEISA
6136311596955,NIPER,N/A
6136311596955,NOMOR_API,CEISA
6136311596955,ID_PERUSAHAAN,CEISA
6136311596955,TGL_PERUBAHAN_NIB,OSS
6136311596955,TGL_TERBIT_NIB,CEISA
6136311596955,TGL_SYNC_OSS,CEISA
6136311596955,STATUS_NIB,OSS
2531640237393,NIB,OSS
2531640237393,NPWP,OSS
2531640237393,NAMA,OSS
2531640237393,NAMA_SINGKATAN,OSS
2531640237393,JENIS_PERSEROAN,OSS
2531640237393,STATUS_BADAN_HUKUM,OSS
2531640237393,STATUS_PERSEROAN,OSS
2531640237393,ALAMAT,OSS
2531640237393,KELURAHAN,OSS
2531640237393,DAERAH_ID,OSS
2531640237393,KODE_POS,N/A
2531640237393,FLAG_IMPOR,OSS
2531640237393,FLAG_EKSPOR,OSS
2531640237393,JENIS_API,N/A
2531640237393,KODE_KANTOR,CEISA
2531640237393,NOMOR_TELPON,CEISA
2531640237393,KATEGORI,CEISA
2531640237393,NIPER,CEISA
2531640237393,NOMOR_API,N/A
2531640237393,ID_PERUSAHAAN,CEISA
2531640237393,TGL_PERUBAHAN_NIB,OSS
2531640237393,TGL_TERBIT_NIB,CEISA
2531640237393,TGL_SYNC_OSS,CEISA
2531640237393,STATUS_NIB,OSS
3779054253170,NIB,OSS
3779054253170,NPWP,OSS
3779054253170,NAMA,OSS
3779054253170,NAMA_SINGKATAN,OSS
3779054253170,JENIS_PERSEROAN,OSS
3779054253170,STATUS_BADAN_HUKUM,OSS
3779054253170,STATUS_PERSEROAN,OSS
3779054253170,ALAMAT,OSS
3779054253170,KELURAHAN,OSS
3779054253170,DAERAH_ID,OSS
3779054253170,KODE_POS,N/A
3779054253170,FLAG_IMPOR,OSS
3779054253170,FLAG_EKSPOR,OSS
3779054253170,JENIS_API,N/A
3779054253170,KODE_KANTOR,CEISA
3779054253170,NOMOR_TELPON,CEISA
3779054253170,KATEGORI,CEISA
3779054253170,NIPER,CEISA
3779054253170,NOMOR_API,CEISA
3779054253170,ID_PERUSAHAAN,CEISA
3779054253170,TGL_PERUBAHAN_NIB,OSS
3779054253170,TGL_TERBIT_NIB,CEISA
3779054253170,TGL_SYNC_OSS,CEISA
3779054253170,STATUS_NIB,OSS
8870898500038,NIB,OSS
8870898500038,NPWP,OSS
8870898500038,NAMA,OSS
8870898500038,NAMA_SINGKATAN,OSS
8870898500038,JENIS_PERSEROAN,OSS
8870898500038,STATUS_BADAN_HUKUM,OSS
8870898500038,STATUS_PERSEROAN,OSS
8870898500038,ALAMAT,OSS
8870898500038,KELURAHAN,OSS
8870898500038,DAERAH_ID,OSS
8870898500038,KODE_POS,N/A
8870898500038,FLAG_IMPOR,OSS
8870898500038,FLAG_EKSPOR,OSS
8870898500038,JENIS_API,OSS
8870898500038,KODE_KANTOR,CEISA
8870898500038,NOMOR_TELPON,CEISA
8870898500038,KATEGORI,CEISA
8870898500038,NIPER,CEISA
8870898500038,NOMOR_API,N/A
8870898500038,ID_PERUSAHAAN,CEISA
8870898500038,TGL_PERUBAHAN_NIB,OSS
8870898500038,TGL_TERBIT_NIB,CEISA
8870898500038,TGL_SYNC_OSS,CEISA
8870898500038,STATUS_NIB,OSS
4961269072807,NIB,OSS
4961269072807,NPWP,OSS
4961269072807,NAMA,OSS
4961269072807,NAMA_SINGKATAN,OSS
4961269072807,JENIS_PERSEROAN,OSS
4961269072807,STATUS_BADAN_HUKUM,OSS
4961269072807,STATUS_PERSEROAN,OSS
4961269072807,ALAMAT,OSS
4961269072807,KELURAHAN,OSS
4961269072807,DAERAH_ID,OSS
4961269072807,KODE_POS,N/A
4961269072807,FLAG_IMPOR,OSS
4961269072807,FLAG_EKSPOR,OSS
4961269072807,JENIS_API,N/A
4961269072807,KODE_KANTOR,CEISA
4961269072807,NOMOR_TELPON,CEISA
4961269072807,KATEGORI,CEISA
4961269072807,NIPER,CEISA
4961269072807,NOMOR_API,CEISA
4961269072807,ID_PERUSAHAAN,CEISA
4961269072807,TGL_PERUBAHAN_NIB,OSS
4961269072807,TGL_TERBIT_NIB,CEISA
4961269072807,TGL_SYNC_OSS,CEISA
4961269072807,STATUS_NIB,OSS
9379804460079,NIB,OSS
9379804460079,NPWP,OSS
9379804460079,NAMA,OSS
9379804460079,NAMA_SINGKATAN,OSS
9379804460079,JENIS_PERSEROAN,OSS
9379804460079,STATUS_BADAN_HUKUM,OSS
9379804460079,STATUS_PERSEROAN,OSS
9379804460079,ALAMAT,OSS
9379804460079,KELURAHAN,OSS
9379804460079,DAERAH_ID,OSS
9379804460079,KODE_POS,N/A
9379804460079,FLAG_IMPOR,OSS
9379804460079,FLAG_EKSPOR,OSS
9379804460079,JENIS_API,N/A
9379804460079,KODE_KANTOR,CEISA
9379804460079,NOMOR_TELPON,CEISA
9379804460079,KATEGORI,CEISA
9379804460079,NIPER,CEISA
9379804460079,NOMOR_API,CEISA
9379804460079,ID_PERUSAHAAN,CEISA
9379804460079,TGL_PERUBAHAN_NIB,OSS
9379804460079,TGL_TERBIT_NIB,CEISA
9379804460079,TGL_SYNC_OSS,CEISA
9379804460079,STATUS_NIB,OSS
0499780550144,NIB,OSS
0499780550144,NPWP,OSS
0499780550144,NAMA,OSS
0499780550144,NAMA_SINGKATAN,OSS
0499780550144,JENIS_PERSEROAN,OSS
0499780550144,STATUS_BADAN_HUKUM,OSS
0499780550144,STATUS_PERSEROAN,OSS
0499780550144,ALAMAT,OSS
0499780550144,KELURAHAN,OSS
0499780550144,DAERAH_ID,OSS
0499780550144,KODE_POS,N/A
0499780550144,FLAG_IMPOR,OSS
0499780550144,FLAG_EKSPOR,OSS
0499780550144,JENIS_API,N/A
0499780550144,KODE_KANTOR,CEISA
0499780550144,NOMOR_TELPON,CEISA
0499780550144,KATEGORI,CEISA
0499780550144,NIPER,CEISA
0499780550144,NOMOR_API,CEISA
0499780550144,ID_PERUSAHAAN,CEISA
0499780550144,TGL_PERUBAHAN_NIB,OSS
0499780550144,TGL_TERBIT_NIB,CEISA
0499780550144,TGL_SYNC_OSS,CEISA
0499780550144,STATUS_NIB,OSS
3535423653755,NIB,OSS
3535423653755,NPWP,OSS
3535423653755,NAMA,OSS
3535423653755,NAMA_SINGKATAN,OSS
3535423653755,JENIS_PERSEROAN,OSS
3535423653755,STATUS_BADAN_HUKUM,OSS
3535423653755,STATUS_PERSEROAN,OSS
3535423653755,ALAMAT,OSS
3535423653755,KELURAHAN,OSS
3535423653755,DAERAH_ID,OSS
3535423653755,KODE_POS,N/A
3535423653755,FLAG_IMPOR,OSS
3535423653755,FLAG_EKSPOR,OSS
3535423653755,JENIS_API,OSS
3535423653755,KODE_KANTOR,CEISA
3535423653755,NOMOR_TELPON,CEISA
3535423653755,KATEGORI,CEISA
3535423653755,NIPER,N/A
3535423653755,NOMOR_API,CEISA
3535423653755,ID_PERUSAHAAN,CEISA
3535423653755,TGL_PERUBAHAN_NIB,OSS
3535423653755,TGL_TERBIT_NIB,CEISA
3535423653755,TGL_SYNC_OSS,CEISA
3535423653755,STATUS_NIB,OSS
9618946585473,NIB,OSS
9618946585473,NPWP,OSS
9618946585473,NAMA,OSS
9618946585473,NAMA_SINGKATAN,OSS
9618946585473,JENIS_PERSEROAN,OSS
9618946585473,STATUS_BADAN_HUKUM,OSS
9618946585473,STATUS_PERSEROAN,OSS
9618946585473,ALAMAT,OSS
9618946585473,KELURAHAN,OSS
9618946585473,DAERAH_ID,OSS
9618946585473,KODE_POS,N/A
9618946585473,FLAG_IMPOR,OSS
9618946585473,FLAG_EKSPOR,OSS
9618946585473,JENIS_API,OSS
9618946585473,KODE_KANTOR,CEISA
9618946585473,NOMOR_TELPON,CEISA
9618946585473,KATEGORI,CEISA
9618946585473,NIPER,CEISA
9618946585473,NOMOR_API,CEISA
9618946585473,ID_PERUSAHAAN,CEISA
9618946585473,TGL_PERUBAHAN_NIB,OSS
9618946585473,TGL_TERBIT_NIB,CEISA
9618946585473,TGL_SYNC_OSS,CEISA
9618946585473,STATUS_NIB,OSS
7114675301570,NIB,OSS
7114675301570,NPWP,OSS
7114675301570,NAMA,OSS
7114675301570,NAMA_SINGKATAN,OSS
7114675301570,JENIS_PERSEROAN,OSS
7114675301570,STATUS_BADAN_HUKUM,OSS
7114675301570,STATUS_PERSEROAN,OSS
7114675301570,ALAMAT,OSS
7114675301570,KELURAHAN,OSS
7114675301570,DAERAH_ID,OSS
7114675301570,KODE_POS,N/A
7114675301570,FLAG_IMPOR,OSS
7114675301570,FLAG_EKSPOR,OSS
7114675301570,JENIS_API,OSS
7114675301570,KODE_KANTOR,CEISA
7114675301570,NOMOR_TELPON,CEISA
7114675301570,KATEGORI,CEISA
7114675301570,NIPER,CEISA
7114675301570,NOMOR_API,CEISA
7114675301570,ID_PERUSAHAAN,CEISA
7114675301570,TGL_PERUBAHAN_NIB,OSS
7114675301570,TGL_TERBIT_NIB,CEISA
7114675301570,TGL_SYNC_OSS,CEISA
7114675301570,STATUS_NIB,OSS
9182440428324,NIB,OSS
9182440428324,NPWP,OSS
9182440428324,NAMA,OSS
9182440428324,NAMA_SINGKATAN,OSS
9182440428324,JENIS_PERSEROAN,OSS
9182440428324,STATUS_BADAN_HUKUM,OSS
9182440428324,STATUS_PERSEROAN,OSS
9182440428324,ALAMAT,OSS
9182440428324,KELURAHAN,OSS
9182440428324,DAERAH_ID,OSS
9182440428324,KODE_POS,N/A
9182440428324,FLAG_IMPOR,OSS
9182440428324,FLAG_EKSPOR,OSS
9182440428324,JENIS_API,OSS
9182440428324,KODE_KANTOR,CEISA
9182440428324,NOMOR_TELPON,CEISA
9182440428324,KATEGORI,CEISA
9182440428324,NIPER,CEISA
9182440428324,NOMOR_API,N/A
9182440428324,ID_PERUSAHAAN,CEISA
9182440428324,TGL_PERUBAHAN_NIB,OSS
9182440428324,TGL_TERBIT_NIB,CEISA
9182440428324,TGL_SYNC_OSS,CEISA
9182440428324,STATUS_NIB,OSS
0331325621274,NIB,OSS
0331325621274,NPWP,OSS
0331325621274,NAMA,OSS
0331325621274,NAMA_SINGKATAN,OSS
0331325621274,JENIS_PERSEROAN,OSS
0331325621274,STATUS_BADAN_HUKUM,OSS
0331325621274,STATUS_PERSEROAN,OSS
0331325621274,ALAMAT,OSS
0331325621274,KELURAHAN,OSS
0331325621274,DAERAH_ID,OSS
0331325621274,KODE_POS,N/A
0331325621274,FLAG_IMPOR,OSS
0331325621274,FLAG_EKSPOR,OSS
0331325621274,JENIS_API,N/A
0331325621274,KODE_KANTOR,CEISA
0331325621274,NOMOR_TELPON,CEISA
0331325621274,KATEGORI,CEISA
0331325621274,NIPER,CEISA
0331325621274,NOMOR_API,N/A
0331325621274,ID_PERUSAHAAN,CEISA
0331325621274,TGL_PERUBAHAN_NIB,OSS
0331325621274,TGL_TERBIT_NIB,CEISA
0331325621274,TGL_SYNC_OSS,CEISA
0331325621274,STATUS_NIB,OSS
