NIB_OSS,ID_PERUSAHAAN_CEISA,NIB_CEISA,match_type,similarity_score
7921170052459,C002459,7921170052459,EXACT_NIB,1.0
4650456960628,C004389,4650456960628,EXACT_NIB,1.0
5431331127064,C002165,5431331127064,EXACT_NIB,1.0
3799161850297,C000533,3799161850297,EXACT_NIB,1.0
5174444138825,C001652,5174444138825,EXACT_NIB,1.0
6871690733821,C000510,6871690733821,EXACT_NIB,1.0
8947939836469,C000070,8947939836469,EXACT_NIB,1.0
7557270592501,C001878,7557270592501,EXACT_NIB,1.0
7887130848397,C004137,7887130848397,EXACT_NIB,1.0
9367061975003,C001766,9367061975003,EXACT_NIB,1.0
8353485842556,C002873,8353485842556,EXACT_NIB,1.0
4019395898184,C001150,4019395898184,EXACT_NIB,1.0
1228695293821,C002119,1228695293821,EXACT_NIB,1.0
9013257044148,C000721,9013257044148,EXACT_NIB,1.0
7207036798893,C002778,7207036798893,EXACT_NIB,1.0
1184487890529,C001819,1184487890529,EXACT_NIB,1.0
3130220373540,C004752,3130220373540,EXACT_NIB,1.0
6093371986585,C001781,6093371986585,EXACT_NIB,1.0
0615250191779,C004644,0615250191779,EXACT_NIB,1.0
0177591748909,C002951,0177591748909,EXACT_NIB,1.0
0660579652739,C004296,0660579652739,EXACT_NIB,1.0
0162444516961,C003366,0162444516961,EXACT_NIB,1.0
2743939191654,C003198,2743939191654,EXACT_NIB,1.0
0725093330206,C002892,0725093330206,EXACT_NIB,1.0
5752326610382,C002930,5752326610382,EXACT_NIB,1.0
6919575941904,C001189,6919575941904,EXACT_NIB,1.0
8666118700749,C001667,8666118700749,EXACT_NIB,1.0
7752163592444,C001295,7752163592444,EXACT_NIB,1.0
7514258074221,C003192,7514258074221,EXACT_NIB,1.0
3291420417939,C002265,3291420417939,EXACT_NIB,1.0
9033313936057,C001709,9033313936057,EXACT_NIB,1.0
6582630161803,C001651,6582630161803,EXACT_NIB,1.0
8277179567858,C004189,8277179567858,EXACT_NIB,1.0
5743759824813,C000703,5743759824813,EXACT_NIB,1.0
5264071491310,C003601,5264071491310,EXACT_NIB,1.0
0903826512947,C000975,0903826512947,EXACT_NIB,1.0
9122276158425,C002374,9122276158425,EXACT_NIB,1.0
3297570340971,C000608,3297570340971,EXACT_NIB,1.0
1873178529764,C000178,1873178529764,EXACT_NIB,1.0
5869274290039,C000525,5869274290039,EXACT_NIB,1.0
8737480521702,C002082,8737480521702,EXACT_NIB,1.0
1077196767416,C004040,1077196767416,EXACT_NIB,1.0
9886453868451,C001855,9886453868451,EXACT_NIB,1.0
1783211268186,C002381,1783211268186,EXACT_NIB,1.0
6882634242359,C001782,6882634242359,EXACT_NIB,1.0
2586182114084,C001790,2586182114084,EXACT_NIB,1.0
2757332006119,C003865,2757332006119,EXACT_NIB,1.0
3584596383846,C004174,3584596383846,EXACT_NIB,1.0
0475104242584,C002678,0475104242584,EXACT_NIB,1.0
4994084772797,C004164,4994084772797,EXACT_NIB,1.0
0879817361885,C000358,0879817361885,EXACT_NIB,1.0
1770690533701,C000391,1770690533701,EXACT_NIB,1.0
6905452190926,C002765,6905452190926,EXACT_NIB,1.0
5468002209764,C004279,5468002209764,EXACT_NIB,1.0
4233412834370,C000641,4233412834370,EXACT_NIB,1.0
8481172251257,C002157,8481172251257,EXACT_NIB,1.0
9493506177238,C003287,9493506177238,EXACT_NIB,1.0
0320224017328,C004787,0320224017328,EXACT_NIB,1.0
9404378141195,C002229,9404378141195,EXACT_NIB,1.0
7239532791823,C002995,7239532791823,EXACT_NIB,1.0
4423352156023,C001213,4423352156023,EXACT_NIB,1.0
5137035979780,C002085,5137035979780,EXACT_NIB,1.0
9957202035210,C002558,9957202035210,EXACT_NIB,1.0
3492352493710,C003317,3492352493710,EXACT_NIB,1.0
4039762118806,C004343,4039762118806,EXACT_NIB,1.0
4185016641509,C002567,4185016641509,EXACT_NIB,1.0
2931493928223,C001928,2931493928223,EXACT_NIB,1.0
3916527730872,C001992,3916527730872,EXACT_NIB,1.0
6765172775329,C002905,6765172775329,EXACT_NIB,1.0
9038240309228,C000748,9038240309228,EXACT_NIB,1.0
8049406644651,C003396,8049406644651,EXACT_NIB,1.0
8445507429828,C003218,8445507429828,EXACT_NIB,1.0
6897790364964,C000918,6897790364964,EXACT_NIB,1.0
7934859635722,C003805,7934859635722,EXACT_NIB,1.0
5810015447512,C004504,5810015447512,EXACT_NIB,1.0
3287078961783,C001362,3287078961783,EXACT_NIB,1.0
2601754269883,C000077,2601754269883,EXACT_NIB,1.0
0618456727857,C001491,0618456727857,EXACT_NIB,1.0
7651502186459,C003106,7651502186459,EXACT_NIB,1.0
8540303253555,C001807,8540303253555,EXACT_NIB,1.0
2092259739670,C001332,2092259739670,EXACT_NIB,1.0
2239724843960,C002631,2239724843960,EXACT_NIB,1.0
7993246964928,C002063,7993246964928,EXACT_NIB,1.0
3005476424944,C001704,3005476424944,EXACT_NIB,1.0
9178272972136,C002792,9178272972136,EXACT_NIB,1.0
7793864047042,C004357,7793864047042,EXACT_NIB,1.0
1226941535431,C003831,1226941535431,EXACT_NIB,1.0
9322408407493,C004386,9322408407493,EXACT_NIB,1.0
0322760392191,C004034,0322760392191,EXACT_NIB,1.0
6318058309769,C002354,6318058309769,EXACT_NIB,1.0
9377533594095,C004233,9377533594095,EXACT_NIB,1.0
4433890254712,C002990,4433890254712,EXACT_NIB,1.0
6892685512701,C001547,6892685512701,EXACT_NIB,1.0
5414238614509,C004057,5414238614509,EXACT_NIB,1.0
6344556582476,C000762,6344556582476,EXACT_NIB,1.0
0600268496777,C002349,0600268496777,EXACT_NIB,1.0
7943193667116,C001954,7943193667116,EXACT_NIB,1.0
7593727513158,C004130,7593727513158,EXACT_NIB,1.0
8506967206474,C003441,8506967206474,EXACT_NIB,1.0
1600804435835,C000986,1600804435835,EXACT_NIB,1.0
4530073415274,C004222,4530073415274,EXACT_NIB,1.0
8753741260026,C003568,8753741260026,EXACT_NIB,1.0
8878202825365,C002642,8878202825365,EXACT_NIB,1.0
4765848854762,C000627,4765848854762,EXACT_NIB,1.0
1976174326417,C000135,1976174326417,EXACT_NIB,1.0
0910102639001,C000044,0910102639001,EXACT_NIB,1.0
0771872970345,C004313,0771872970345,EXACT_NIB,1.0
9742257798304,C003269,9742257798304,EXACT_NIB,1.0
8682267235611,C002081,8682267235611,EXACT_NIB,1.0
3184446904883,C001567,3184446904883,EXACT_NIB,1.0
4065002356414,C002666,4065002356414,EXACT_NIB,1.0
3718349799229,C002855,3718349799229,EXACT_NIB,1.0
9217696038347,C003398,9217696038347,EXACT_NIB,1.0
0350907861140,C002302,0350907861140,EXACT_NIB,1.0
1766027912615,C002036,1766027912615,EXACT_NIB,1.0
5084342112182,C002279,5084342112182,EXACT_NIB,1.0
1259543244392,C000818,1259543244392,EXACT_NIB,1.0
1672336935107,C003859,1672336935107,EXACT_NIB,1.0
0946174556378,C003798,0946174556378,EXACT_NIB,1.0
1299262361815,C002431,1299262361815,EXACT_NIB,1.0
7552303350123,C000648,7552303350123,EXACT_NIB,1.0
2212151108809,C003956,2212151108809,EXACT_NIB,1.0
0814528606892,C001541,0814528606892,EXACT_NIB,1.0
9897639160076,C002047,9897639160076,EXACT_NIB,1.0
3541678530445,C003781,3541678530445,EXACT_NIB,1.0
8511274816269,C001873,8511274816269,EXACT_NIB,1.0
9746563825690,C004601,9746563825690,EXACT_NIB,1.0
4028993650031,C003374,4028993650031,EXACT_NIB,1.0
8557797484085,C003445,8557797484085,EXACT_NIB,1.0
9967282419786,C001981,9967282419786,EXACT_NIB,1.0
1954157176269,C002619,1954157176269,EXACT_NIB,1.0
5998314309953,C004071,5998314309953,EXACT_NIB,1.0
3880671917425,C000760,3880671917425,EXACT_NIB,1.0
5240975861393,C002232,5240975861393,EXACT_NIB,1.0
0060307984363,C001595,0060307984363,EXACT_NIB,1.0
4869384137078,C000043,4869384137078,EXACT_NIB,1.0
0682179764670,C004171,0682179764670,EXACT_NIB,1.0
9042326634564,C001814,9042326634564,EXACT_NIB,1.0
3952076435932,C004652,3952076435932,EXACT_NIB,1.0
6214598484716,C001884,6214598484716,EXACT_NIB,1.0
4155014570040,C001609,4155014570040,EXACT_NIB,1.0
8395570160161,C001865,8395570160161,EXACT_NIB,1.0
2065999544080,C004635,2065999544080,EXACT_NIB,1.0
9772518833895,C000124,9772518833895,EXACT_NIB,1.0
7075545388223,C003773,7075545388223,EXACT_NIB,1.0
0759876807981,C002805,0759876807981,EXACT_NIB,1.0
3458723636285,C003826,3458723636285,EXACT_NIB,1.0
8688050745115,C000144,8688050745115,EXACT_NIB,1.0
2814617270189,C002700,2814617270189,EXACT_NIB,1.0
8844879493173,C002469,8844879493173,EXACT_NIB,1.0
8569328743420,C004872,8569328743420,EXACT_NIB,1.0
7350926925261,C000340,7350926925261,EXACT_NIB,1.0
1399923239874,C000288,1399923239874,EXACT_NIB,1.0
6442070771359,C002911,6442070771359,EXACT_NIB,1.0
0126257489466,C002546,0126257489466,EXACT_NIB,1.0
8250851154947,C003944,8250851154947,EXACT_NIB,1.0
2880326029748,C004460,2880326029748,EXACT_NIB,1.0
7611097630286,C002715,7611097630286,EXACT_NIB,1.0
8823855151093,C004350,8823855151093,EXACT_NIB,1.0
2746001115663,C002566,2746001115663,EXACT_NIB,1.0
3812401476696,C004933,3812401476696,EXACT_NIB,1.0
1735599717772,C002528,1735599717772,EXACT_NIB,1.0
7972808937259,C003084,7972808937259,EXACT_NIB,1.0
0703646576105,C001194,0703646576105,EXACT_NIB,1.0
0152607486993,C000202,0152607486993,EXACT_NIB,1.0
1444503231248,C000828,1444503231248,EXACT_NIB,1.0
9654582737204,C000315,9654582737204,EXACT_NIB,1.0
0060670876240,C003603,0060670876240,EXACT_NIB,1.0
9257026721825,C003402,9257026721825,EXACT_NIB,1.0
7869036184396,C002627,7869036184396,EXACT_NIB,1.0
3003056441589,C003532,3003056441589,EXACT_NIB,1.0
3902157320836,C004672,3902157320836,EXACT_NIB,1.0
9820481611336,C003818,9820481611336,EXACT_NIB,1.0
3026698032739,C000184,3026698032739,EXACT_NIB,1.0
2839175673508,C000513,2839175673508,EXACT_NIB,1.0
4882418335672,C002048,4882418335672,EXACT_NIB,1.0
2089580901517,C004686,2089580901517,EXACT_NIB,1.0
8941523598202,C004555,8941523598202,EXACT_NIB,1.0
2343666479846,C001147,2343666479846,EXACT_NIB,1.0
6509603075856,C004373,6509603075856,EXACT_NIB,1.0
7634339971236,C001245,7634339971236,EXACT_NIB,1.0
8716699341055,C001529,8716699341055,EXACT_NIB,1.0
7171375648671,C001324,7171375648671,EXACT_NIB,1.0
0025188281602,C004511,0025188281602,EXACT_NIB,1.0
0922893709972,C000875,0922893709972,EXACT_NIB,1.0
0622417486006,C002003,0622417486006,EXACT_NIB,1.0
9312483827906,C000629,9312483827906,EXACT_NIB,1.0
6162523081973,C000119,6162523081973,EXACT_NIB,1.0
0673889076131,C002413,0673889076131,EXACT_NIB,1.0
6788695127057,C001218,6788695127057,EXACT_NIB,1.0
1080092821038,C001580,1080092821038,EXACT_NIB,1.0
6242955538709,C004712,6242955538709,EXACT_NIB,1.0
1587544963242,C001779,1587544963242,EXACT_NIB,1.0
0430241935080,C004626,0430241935080,EXACT_NIB,1.0
1342881514739,C000878,1342881514739,EXACT_NIB,1.0
1816282613624,C003310,1816282613624,EXACT_NIB,1.0
0554632182700,C000833,0554632182700,EXACT_NIB,1.0
0779898962867,C001210,0779898962867,EXACT_NIB,1.0
2525580315395,C003127,2525580315395,EXACT_NIB,1.0
1926219731457,C000959,1926219731457,EXACT_NIB,1.0
0810745254861,C001984,0810745254861,EXACT_NIB,1.0
6154710578703,C004893,6154710578703,EXACT_NIB,1.0
6063287988159,C001642,6063287988159,EXACT_NIB,1.0
0823509688883,C002220,0823509688883,EXACT_NIB,1.0
2594283981121,C004220,2594283981121,EXACT_NIB,1.0
7322917123209,C004412,7322917123209,EXACT_NIB,1.0
0665693009038,C004782,0665693009038,EXACT_NIB,1.0
4304714272051,C001604,4304714272051,EXACT_NIB,1.0
2561962326862,C002591,2561962326862,EXACT_NIB,1.0
4831034469430,C001182,4831034469430,EXACT_NIB,1.0
6294420520306,C004553,6294420520306,EXACT_NIB,1.0
2962584707217,C004798,2962584707217,EXACT_NIB,1.0
0733973510909,C001138,0733973510909,EXACT_NIB,1.0
8607177545075,C003793,8607177545075,EXACT_NIB,1.0
8859787191392,C000881,8859787191392,EXACT_NIB,1.0
7979389269481,C001265,7979389269481,EXACT_NIB,1.0
0421431665189,C001797,0421431665189,EXACT_NIB,1.0
8332621003858,C004374,8332621003858,EXACT_NIB,1.0
6230817260761,C002414,6230817260761,EXACT_NIB,1.0
9999499401898,C003942,9999499401898,EXACT_NIB,1.0
0229570349355,C003718,0229570349355,EXACT_NIB,1.0
1952098463477,C001918,1952098463477,EXACT_NIB,1.0
9720565227192,C001432,9720565227192,EXACT_NIB,1.0
8880697338287,C003337,8880697338287,EXACT_NIB,1.0
3699287100239,C002362,3699287100239,EXACT_NIB,1.0
1471438401154,C004506,1471438401154,EXACT_NIB,1.0
9627718698683,C003751,9627718698683,EXACT_NIB,1.0
5696826069280,C004639,5696826069280,EXACT_NIB,1.0
6002855038471,C001830,6002855038471,EXACT_NIB,1.0
0272577261958,C002784,0272577261958,EXACT_NIB,1.0
2280857623623,C002507,2280857623623,EXACT_NIB,1.0
6870880635729,C000040,6870880635729,EXACT_NIB,1.0
1271643169580,C004345,1271643169580,EXACT_NIB,1.0
2584723874848,C000005,2584723874848,EXACT_NIB,1.0
7813742141570,C002312,7813742141570,EXACT_NIB,1.0
4761494340501,C002191,4761494340501,EXACT_NIB,1.0
8972955055241,C001141,8972955055241,EXACT_NIB,1.0
3466297254835,C001453,3466297254835,EXACT_NIB,1.0
0097296782866,C001274,0097296782866,EXACT_NIB,1.0
4102301301132,C000996,4102301301132,EXACT_NIB,1.0
3481539122190,C004431,3481539122190,EXACT_NIB,1.0
4469442110670,C001906,4469442110670,EXACT_NIB,1.0
7104044646389,C000551,7104044646389,EXACT_NIB,1.0
3580541631892,C001145,3580541631892,EXACT_NIB,1.0
6748179890330,C003461,6748179890330,EXACT_NIB,1.0
4495718134102,C004912,4495718134102,EXACT_NIB,1.0
6967025891271,C004925,6967025891271,EXACT_NIB,1.0
6863185525676,C004448,6863185525676,EXACT_NIB,1.0
3405242699696,C000564,3405242699696,EXACT_NIB,1.0
0379640497038,C003009,0379640497038,EXACT_NIB,1.0
7849082456094,C001917,7849082456094,EXACT_NIB,1.0
7133844727812,C000158,7133844727812,EXACT_NIB,1.0
6607664712434,C002614,6607664712434,EXACT_NIB,1.0
3285968345116,C002457,3285968345116,EXACT_NIB,1.0
3658834996052,C002267,3658834996052,EXACT_NIB,1.0
8515869409487,C003901,8515869409487,EXACT_NIB,1.0
5806187001365,C003920,5806187001365,EXACT_NIB,1.0
3632515310430,C000904,3632515310430,EXACT_NIB,1.0
1987833330655,C003390,1987833330655,EXACT_NIB,1.0
2796177001280,C002803,2796177001280,EXACT_NIB,1.0
8354052564060,C004423,8354052564060,EXACT_NIB,1.0
5063622982250,C002819,5063622982250,EXACT_NIB,1.0
0941844462042,C000152,0941844462042,EXACT_NIB,1.0
2118082938074,C002827,2118082938074,EXACT_NIB,1.0
5673376107277,C001544,5673376107277,EXACT_NIB,1.0
7050211925058,C004815,7050211925058,EXACT_NIB,1.0
5526746934432,C002936,5526746934432,EXACT_NIB,1.0
4484000453444,C002326,4484000453444,EXACT_NIB,1.0
7720484437628,C002860,7720484437628,EXACT_NIB,1.0
9876941300871,C004148,9876941300871,EXACT_NIB,1.0
7348579494184,C002719,7348579494184,EXACT_NIB,1.0
9415874491502,C004913,9415874491502,EXACT_NIB,1.0
0891490876991,C002634,0891490876991,EXACT_NIB,1.0
2678224909342,C001206,2678224909342,EXACT_NIB,1.0
1562499372995,C000312,1562499372995,EXACT_NIB,1.0
7599729846858,C002628,7599729846858,EXACT_NIB,1.0
2054260244211,C004165,2054260244211,EXACT_NIB,1.0
0134223550440,C001224,0134223550440,EXACT_NIB,1.0
0412588604960,C004372,0412588604960,EXACT_NIB,1.0
2718301008495,C004377,2718301008495,EXACT_NIB,1.0
9478979269116,C001682,9478979269116,EXACT_NIB,1.0
1882978768245,C000850,1882978768245,EXACT_NIB,1.0
8452405416833,C003335,8452405416833,EXACT_NIB,1.0
7055440274124,C000981,7055440274124,EXACT_NIB,1.0
6136763485285,C004238,6136763485285,EXACT_NIB,1.0
7968559652117,C001424,7968559652117,EXACT_NIB,1.0
1670214929078,C004723,1670214929078,EXACT_NIB,1.0
0843829135394,C004498,0843829135394,EXACT_NIB,1.0
6136311596955,C000186,6136311596955,EXACT_NIB,1.0
2531640237393,C003498,2531640237393,EXACT_NIB,1.0
3779054253170,C003974,3779054253170,EXACT_NIB,1.0
8870898500038,C000297,8870898500038,EXACT_NIB,1.0
4961269072807,C000978,4961269072807,EXACT_NIB,1.0
9379804460079,C002194,9379804460079,EXACT_NIB,1.0
0499780550144,C002625,0499780550144,EXACT_NIB,1.0
3535423653755,C004014,3535423653755,EXACT_NIB,1.0
9618946585473,C004928,9618946585473,EXACT_NIB,1.0
7114675301570,C001711,7114675301570,EXACT_NIB,1.0
9182440428324,C000955,9182440428324,EXACT_NIB,1.0
0331325621274,C004205,0331325621274,EXACT_NIB,1.0
9161693496174,C002093,9161693496174,EXACT_NIB,1.0
4648371530376,C000829,4648371530376,EXACT_NIB,1.0
7259673475317,C000277,7259673475317,EXACT_NIB,1.0
1575415796142,C000727,1575415796142,EXACT_NIB,1.0
5342213286879,C002954,5342213286879,EXACT_NIB,1.0
8934432801940,C003644,8934432801940,EXACT_NIB,1.0
5053623607682,C004430,5053623607682,EXACT_NIB,1.0
1572489566546,C001361,1572489566546,EXACT_NIB,1.0
6605226124713,C001787,6605226124713,EXACT_NIB,1.0
5489102114091,C002126,5489102114091,EXACT_NIB,1.0
3277036193288,C002322,3277036193288,EXACT_NIB,1.0
9797525421719,C003657,9797525421719,EXACT_NIB,1.0
9459053754990,C004743,9459053754990,EXACT_NIB,1.0
2690594713739,C003745,2690594713739,EXACT_NIB,1.0
4731254970751,C002403,4731254970751,EXACT_NIB,1.0
3198504788255,C001342,3198504788255,EXACT_NIB,1.0
0647088704491,C001249,0647088704491,EXACT_NIB,1.0
2050009436596,C003554,2050009436596,EXACT_NIB,1.0
3034584094308,C000665,3034584094308,EXACT_NIB,1.0
9961306957071,C003533,9961306957071,EXACT_NIB,1.0
0695351717118,C001343,0695351717118,EXACT_NIB,1.0
8000195940874,C001201,8000195940874,EXACT_NIB,1.0
4022695620948,C004327,4022695620948,EXACT_NIB,1.0
1183185175309,C003559,1183185175309,EXACT_NIB,1.0
2925069832144,C000540,2925069832144,EXACT_NIB,1.0
1246488078899,C002573,1246488078899,EXACT_NIB,1.0
2152348417193,C004070,2152348417193,EXACT_NIB,1.0
7320360714987,C002444,7320360714987,EXACT_NIB,1.0
3141319299322,C003062,3141319299322,EXACT_NIB,1.0
6305625972237,C002964,6305625972237,EXACT_NIB,1.0
0913307726292,C004812,0913307726292,EXACT_NIB,1.0
7699858939725,C000712,7699858939725,EXACT_NIB,1.0
9553945345238,C004416,9553945345238,EXACT_NIB,1.0
3413242628989,C001585,3413242628989,EXACT_NIB,1.0
1973996417657,C002655,1973996417657,EXACT_NIB,1.0
7021698709126,C000022,7021698709126,EXACT_NIB,1.0
2715133269018,C001744,2715133269018,EXACT_NIB,1.0
0021912416447,C004927,0021912416447,EXACT_NIB,1.0
4152031475488,C002338,4152031475488,EXACT_NIB,1.0
8344998564725,C004920,8344998564725,EXACT_NIB,1.0
9251691306831,C002557,9251691306831,EXACT_NIB,1.0
7067151525862,C000121,7067151525862,EXACT_NIB,1.0
2798405827345,C004537,2798405827345,EXACT_NIB,1.0
5031630733599,C002598,5031630733599,EXACT_NIB,1.0
2410420710156,C000846,2410420710156,EXACT_NIB,1.0
2933074232893,C001204,2933074232893,EXACT_NIB,1.0
2136615928224,C003328,2136615928224,EXACT_NIB,1.0
4133081511300,C001032,4133081511300,EXACT_NIB,1.0
0401272419750,C002212,0401272419750,EXACT_NIB,1.0
7777832186733,C004127,7777832186733,EXACT_NIB,1.0
5591517827335,C003124,5591517827335,EXACT_NIB,1.0
0344290712230,C001849,0344290712230,EXACT_NIB,1.0
2749300382955,C000456,2749300382955,EXACT_NIB,1.0
0333606359999,C003076,0333606359999,EXACT_NIB,1.0
5216229652211,C003356,5216229652211,EXACT_NIB,1.0
1686062536138,C004081,1686062536138,EXACT_NIB,1.0
0933207625731,C001769,0933207625731,EXACT_NIB,1.0
0910036675808,C004620,0910036675808,EXACT_NIB,1.0
6574858685873,C002907,6574858685873,EXACT_NIB,1.0
2939911968621,C000568,2939911968621,EXACT_NIB,1.0
7238428182695,C004909,7238428182695,EXACT_NIB,1.0
4463302973995,C003367,4463302973995,EXACT_NIB,1.0
9068400515639,C000640,9068400515639,EXACT_NIB,1.0
0342289951824,C002887,0342289951824,EXACT_NIB,1.0
0336545315743,C000680,0336545315743,EXACT_NIB,1.0
2061121704379,C001121,2061121704379,EXACT_NIB,1.0
7490978276981,C000308,7490978276981,EXACT_NIB,1.0
7784251081658,C000646,7784251081658,EXACT_NIB,1.0
1627970669995,C000034,1627970669995,EXACT_NIB,1.0
6680289461455,C003943,6680289461455,EXACT_NIB,1.0
8215709564629,C004604,8215709564629,EXACT_NIB,1.0
4493747908876,C001038,4493747908876,EXACT_NIB,1.0
6289480633518,C003406,6289480633518,EXACT_NIB,1.0
1772002319390,C001706,1772002319390,EXACT_NIB,1.0
4009037224724,C002330,4009037224724,EXACT_NIB,1.0
0679928463955,C002638,0679928463955,EXACT_NIB,1.0
9080479490515,C002525,9080479490515,EXACT_NIB,1.0
1902336828780,C000728,1902336828780,EXACT_NIB,1.0
7508639277698,C004336,7508639277698,EXACT_NIB,1.0
0875986078638,C004810,0875986078638,EXACT_NIB,1.0
1606140351957,C000982,1606140351957,EXACT_NIB,1.0
1145064533495,C003518,1145064533495,EXACT_NIB,1.0
0852282487432,C000660,0852282487432,EXACT_NIB,1.0
0684000679471,C004949,0684000679471,EXACT_NIB,1.0
5564199039709,C000026,5564199039709,EXACT_NIB,1.0
0832387825083,C002547,0832387825083,EXACT_NIB,1.0
1606032612443,C003002,1606032612443,EXACT_NIB,1.0
4707246259997,C002001,4707246259997,EXACT_NIB,1.0
0835233919986,C003293,0835233919986,EXACT_NIB,1.0
0197991230655,C003172,0197991230655,EXACT_NIB,1.0
4714395161724,C002660,4714395161724,EXACT_NIB,1.0
6143456486711,C003284,6143456486711,EXACT_NIB,1.0
2907095014275,C004324,2907095014275,EXACT_NIB,1.0
3632493845715,C000530,3632493845715,EXACT_NIB,1.0
1713271471185,C001531,1713271471185,EXACT_NIB,1.0
3461192633930,C001659,3461192633930,EXACT_NIB,1.0
8186955961689,C003541,8186955961689,EXACT_NIB,1.0
6365675696542,C003222,6365675696542,EXACT_NIB,1.0
6701629988584,C000499,6701629988584,EXACT_NIB,1.0
6052573499850,C003638,6052573499850,EXACT_NIB,1.0
7359728046674,C001254,7359728046674,EXACT_NIB,1.0
0189723985879,C002522,0189723985879,EXACT_NIB,1.0
6730400095365,C002166,6730400095365,EXACT_NIB,1.0
8441425336028,C003502,8441425336028,EXACT_NIB,1.0
6966671563075,C003142,6966671563075,EXACT_NIB,1.0
0273137265125,C002720,0273137265125,EXACT_NIB,1.0
0503182736921,C003963,0503182736921,EXACT_NIB,1.0
4793802839278,C002298,4793802839278,EXACT_NIB,1.0
1297991671613,C000984,1297991671613,EXACT_NIB,1.0
8451271053883,C000780,8451271053883,EXACT_NIB,1.0
8086847625996,C003500,8086847625996,EXACT_NIB,1.0
2037864118947,C001710,2037864118947,EXACT_NIB,1.0
4698716855131,C004258,4698716855131,EXACT_NIB,1.0
2915163945128,C000953,2915163945128,EXACT_NIB,1.0
8343067416712,C002289,8343067416712,EXACT_NIB,1.0
2437243675235,C001238,2437243675235,EXACT_NIB,1.0
0852471953530,C002011,0852471953530,EXACT_NIB,1.0
7848399741353,C000637,7848399741353,EXACT_NIB,1.0
0124710103833,C000771,0124710103833,EXACT_NIB,1.0
6966242823766,C004786,6966242823766,EXACT_NIB,1.0
8689433836454,C002668,8689433836454,EXACT_NIB,1.0
5680963489365,C002321,5680963489365,EXACT_NIB,1.0
3987457364149,C001690,3987457364149,EXACT_NIB,1.0
1079636690205,C002262,1079636690205,EXACT_NIB,1.0
0298135283388,C001828,0298135283388,EXACT_NIB,1.0
3598860000046,C001715,3598860000046,EXACT_NIB,1.0
3357019165092,C001261,3357019165092,EXACT_NIB,1.0
7401296764249,C002512,7401296764249,EXACT_NIB,1.0
2132588076129,C002980,2132588076129,EXACT_NIB,1.0
0379281480229,C001553,0379281480229,EXACT_NIB,1.0
0842883351158,C003936,0842883351158,EXACT_NIB,1.0
3321119470117,C002095,3321119470117,EXACT_NIB,1.0
5894832864641,C000413,5894832864641,EXACT_NIB,1.0
7364933546817,C004463,7364933546817,EXACT_NIB,1.0
6096850756638,C002641,6096850756638,EXACT_NIB,1.0
0495660356238,C001767,0495660356238,EXACT_NIB,1.0
4974899583960,C001775,4974899583960,EXACT_NIB,1.0
6187996344060,C000371,6187996344060,EXACT_NIB,1.0
3099179229398,C004022,3099179229398,EXACT_NIB,1.0
5503718196247,C002336,5503718196247,EXACT_NIB,1.0
5101598455545,C003164,5101598455545,EXACT_NIB,1.0
7161702972720,C001722,7161702972720,EXACT_NIB,1.0
8394175723089,C001712,8394175723089,EXACT_NIB,1.0
2342382389256,C001982,2342382389256,EXACT_NIB,1.0
2594373591815,C004064,2594373591815,EXACT_NIB,1.0
2488635922169,C000706,2488635922169,EXACT_NIB,1.0
5376882409194,C001495,5376882409194,EXACT_NIB,1.0
9931926499289,C002199,9931926499289,EXACT_NIB,1.0
1121961872001,C004499,1121961872001,EXACT_NIB,1.0
0750461224714,C003889,0750461224714,EXACT_NIB,1.0
6117769693911,C000175,6117769693911,EXACT_NIB,1.0
1304504744243,C002184,1304504744243,EXACT_NIB,1.0
9106183554969,C004567,9106183554969,EXACT_NIB,1.0
0545702789292,C002799,0545702789292,EXACT_NIB,1.0
8461759265993,C004718,8461759265993,EXACT_NIB,1.0
7271850814635,C002266,7271850814635,EXACT_NIB,1.0
8298118624380,C004556,8298118624380,EXACT_NIB,1.0
6655751842381,C003678,6655751842381,EXACT_NIB,1.0
2377994505495,C001313,2377994505495,EXACT_NIB,1.0
9277513093732,C003433,9277513093732,EXACT_NIB,1.0
0463550666540,C002491,0463550666540,EXACT_NIB,1.0
3719402071277,C003038,3719402071277,EXACT_NIB,1.0
3022930848511,C003993,3022930848511,EXACT_NIB,1.0
7818325244853,C000133,7818325244853,EXACT_NIB,1.0
8441715443961,C002815,8441715443961,EXACT_NIB,1.0
0369390914720,C003969,0369390914720,EXACT_NIB,1.0
4557404499271,C004265,4557404499271,EXACT_NIB,1.0
3856488001253,C003517,3856488001253,EXACT_NIB,1.0
1533896010528,C004464,1533896010528,EXACT_NIB,1.0
4363225032467,C004142,4363225032467,EXACT_NIB,1.0
8734777842659,C004536,8734777842659,EXACT_NIB,1.0
0818372603463,C001650,0818372603463,EXACT_NIB,1.0
9178700174538,C000958,9178700174538,EXACT_NIB,1.0
3035901818102,C004280,3035901818102,EXACT_NIB,1.0
9559366545521,C000990,9559366545521,EXACT_NIB,1.0
8329506081099,C002246,8329506081099,EXACT_NIB,1.0
7434184243504,C002611,7434184243504,EXACT_NIB,1.0
3473725773063,C000111,3473725773063,EXACT_NIB,1.0
9772625762297,C003653,9772625762297,EXACT_NIB,1.0
2811018013805,C004560,2811018013805,EXACT_NIB,1.0
9021772074472,C000807,9021772074472,EXACT_NIB,1.0
