NIB,NPWP,OSS_ID,NAMA_PERUSAHAAN,NAMA_SINGKATAN,ALAMAT,KELURAHAN,DAERAH_ID,KODE_POS,NOMOR_TELPON,JENIS_PERSEROAN,STATUS_BADAN_HUKUM,STATUS_PERSEROAN,FLAG_IMPOR,FLAG_EKSPOR,JENIS_API,NOMOR_API,NIPER,TGL_PERUBAHAN_NIB,STATUS_NIB
574454069143,87.673.843.1-556.769,OSS-5979296,PD PRADANA MARBUN,PD PRADANA,Jl. Pasirkoja No. 703,SAMARINDA,ID-89,56651,+62 (0134) 307 6832,Firma,PROSES,AKTIF,0,0,,,,2026-01-21,AKTIF
12740229758,88.423.611.9-205.039,OSS-0829543,PD ISWAHYUDI HAKIM DUPLICATE,PD ISWAHYU,Gang Cihampelas No. 0,SEMARANG,ID-50,40454,+62-026-213-4462,Perum,PROSES,DIBEKUKAN,1,1,API-P,20069-API,NIPER-51601,2026-02-07,AKTIF
696574168745,62.132.761.3-071.050,OSS-1394318,PD NURDIYANTI,PD NURDIYA,Gg. Erlangga No. 9,BANDA ACEH,ID-13,11348,+62-123-098-6989,Perum,PROSES,AKTIF,1,1,API-U,78350-API,NIPER-78591,2026-02-09,AKTIF
741637120631,75.529.776.0-145.840,OSS-8114415,CV PALASTRI KUSUMO TBK,PALASTRI K,Jalan Ciumbuleuit No. 86,BIMA,ID-42,60361,+62 (089) 260 5554,Firma,PROSES,DIBEKUKAN,0,0,,,,2026-02-11,AKTIF
501329797701,99.425.497.3-405.599,OSS-5834158,CV JANUAR PERSERO TBK,JANUAR (PE,Jl. Sadang Serang No. 43,BIMA,ID-66,51511,+62 (25) 127 4280,Firma,PROSES,TIDAK AKTIF,0,0,,,,2026-01-10,AKTIF
106836503567,24.431.270.1-048.045,OSS-8667299,CV PRATIWI TBK,PRATIWI TB,Gang Stasiun Wonokromo No. 2,KOTA ADMINISTRASI JAKARTA SELATAN,ID-54,43499,0875214721,Firma,PROSES,AKTIF,0,1,,,NIPER-80215,2026-01-29,AKTIF
909266273931,81.314.461.5-782.872,OSS-3282814,PT PRATAMA PERSERO TBK,PRATAMA (P,Gang Medokan Ayu No. 08,TANGERANG SELATAN,ID-51,57899,085 295 9176,CV,PROSES,TIDAK AKTIF,0,0,,,,2026-01-15,AKTIF
470174562757,95.930.694.8-285.446,OSS-4015881,CV PERMADI,PERMADI,Jalan Merdeka No. 29,JAMBI,ID-39,94449,+62 (124) 857 0828,CV,DISAHKAN,TIDAK AKTIF,1,0,API-U,36759-API,,2026-02-06,AKTIF
99002962361,58.829.260.4-928.382,OSS-2999932,PT WIDODO,WIDODO,Gg. Ciumbuleuit No. 5,AMBON,ID-94,61857,0850357518,Perum,DISAHKAN,TIDAK AKTIF,0,1,,,NIPER-88396,2026-01-29,AKTIF
929687729188,44.376.627.7-286.409,OSS-3223492,PERUM KURNIAWAN PRATAMA PERSERO TBK,PERUM KURN,Jalan Dr. Djunjunan No. 8,BONTANG,ID-14,52656,+62 (84) 088-7647,Firma,PROSES,DIBEKUKAN,1,0,API-P,49465-API,,2026-02-25,AKTIF
869150309137,12.837.900.0-273.637,OSS-9358944,UD PERMADI,UD PERMADI,Gg. Kutisari Selatan No. 4,TANJUNGBALAI,ID-57,92289,+62 (85) 027 4940,CV,TERDAFTAR,AKTIF,0,0,,,,2026-02-14,AKTIF
773188422478,93.069.290.5-543.812,OSS-8582943,PT NASHIRUDDIN,NASHIRUDDI,Jl. Surapati No. 0,MAGELANG,ID-43,25859,+62 (801) 326 4473,Firma,DISAHKAN,TIDAK AKTIF,1,0,API-P,98470-API,,2026-03-02,AKTIF
116885926637,8894383014857,OSS-8165608,UD HIDAYAT,UD HIDAYAT,Gg. Peta No. 28,PALANGKARAYA,ID-62,73460,0873631493,Firma,TERDAFTAR,AKTIF,1,1,API-U,18137-API,NIPER-22938,2026-01-03,AKTIF
998013768367,59.017.791.5-244.614,OSS-4092335,PD SIHOMBING,PD SIHOMBI,Gang Rajawali Timur No. 601,KOTA ADMINISTRASI JAKARTA BARAT,ID-44,26319,+62 (695) 592-2776,Firma,PROSES,AKTIF,0,0,,,,2026-02-18,AKTIF
719995521298,28.336.670.7-649.939,OSS-2263225,PERUM NASHIRUDDIN,PERUM NASH,Gg. Asia Afrika No. 38,TANJUNGPINANG,ID-51,97788,(065) 834 9973,PT,TERDAFTAR,TIDAK AKTIF,0,1,,,NIPER-19267,2026-01-14,AKTIF
597088203782,81631259082810,OSS-8563663,PT HASTUTI,HASTUTI,Jalan Phh. Mustofa No. 2,BITUNG,ID-28,20271,+62 (074) 328 1308,CV,TERDAFTAR,DIBEKUKAN,1,0,API-P,80727-API,,2026-01-18,AKTIF
717754507568,68.047.790.0-138.859,OSS-7871913,PT LAZUARDI LAKSITA,LAZUARDI L,Gang Sukajadi No. 96,KOTA ADMINISTRASI JAKARTA SELATAN,ID-85,97938,+62 (69) 481 3352,Firma,PROSES,TIDAK AKTIF,1,1,API-U,95400-API,NIPER-54530,2026-01-07,AKTIF
32892624753,66.680.289.4-614.554,OSS-5117559,PERUM PRATAMA PERSERO TBK,PERUM PRAT,Gang Asia Afrika No. 5,LHOKSEUMAWE,ID-74,29567,+62 (30) 855-4436,Firma,DISAHKAN,TIDAK AKTIF,1,1,API-U,44937-API,NIPER-47908,2026-01-20,AKTIF
873725901259,96.848.343.2-978.671,OSS-5429599,PD HUTAPEA TBK,PD HUTAPEA,Jalan Cihampelas No. 19,TERNATE,ID-92,35336,+62-0592-172-3405,Firma,DISAHKAN,AKTIF,0,0,,,,2026-01-28,AKTIF
607527762009,3668027464491,OSS-8762756,PERUM PRABOWO,PERUM PRAB,Gang Moch. Toha No. 66,JAMBI,ID-71,12144,(0752) 047 4703,Perum,PROSES,DIBEKUKAN,1,0,API-U,24264-API,,2026-01-09,AKTIF
784904484340,22.895.865.7-971.053,OSS-8279846,PERUM RAHIMAH TBK,PERUM RAHI,Gang Cikapayang No. 463,LUBUKLINGGAU,ID-90,9700,+62 (0949) 044-0354,Firma,PROSES,AKTIF,0,0,,,,2026-01-22,AKTIF
989374566234,64.517.316.4-319.602,OSS-2672766,PT SURYONO,SURYONO,Gg. Asia Afrika No. 023,SAWAHLUNTO,ID-32,84532,(0339) 876 1161,Firma,DISAHKAN,AKTIF,1,0,API-U,40266-API,,2026-02-23,AKTIF
656586892967,39226474093014,OSS-9811091,PERUM NUGROHO YUNIAR,PERUM NUGR,Gg. Pasirkoja No. 9,PARIAMAN,ID-74,6052,+62-14-041-8487,Perum,DISAHKAN,AKTIF,0,1,,,NIPER-78021,2026-01-09,AKTIF
111978718093,39.137.326.5-306.011,OSS-9875617,PERUM NOVITASARI ANGGRIAWAN PERSERO TBK,PERUM NOVI,Jl. Astana Anyar No. 1,PADANGPANJANG,ID-87,82980,+62-0657-744-9160,CV,DISAHKAN,DIBEKUKAN,0,1,,,NIPER-93659,2026-01-21,AKTIF
16452735290,13.343.694.6-459.445,OSS-0040177,PD WAHYUDIN MANDALA PERSERO TBK,PD WAHYUDI,Gg. Joyoboyo No. 4,BINJAI,ID-94,29926,+62 (0408) 410-8672,Firma,DISAHKAN,AKTIF,0,1,,,NIPER-40305,2026-02-28,AKTIF
591985970372,14.082.959.4-606.419,OSS-3375521,UD HAKIM PERSERO TBK,UD HAKIM (,Jalan Kebonjati No. 97,SAMARINDA,ID-66,95134,+62 (030) 633 6883,Perum,PROSES,DIBEKUKAN,0,0,,,,2026-02-14,AKTIF
739946218671,10.831.242.0-711.232,OSS-4178827,CV PADMASARI TBK,PADMASARI,Jalan Gedebage Selatan No. 26,BOGOR,ID-52,85125,+62-0668-165-8444,Firma,DISAHKAN,TIDAK AKTIF,0,0,,,,2026-01-11,AKTIF
601722976664,91693970033718,OSS-3838627,PD SITUMORANG,PD SITUMOR,Jalan Pelajar Pejuang No. 94,KENDARI,ID-95,75,(048) 494-5413,PT,DISAHKAN,AKTIF,0,1,,,NIPER-86641,2026-01-21,AKTIF
942009834251,25476410703559,OSS-9996046,PD SURYONO PERSERO TBK DUPLICATE,PD SURYONO,Jl. Stasiun Wonokromo No. 7,LUBUKLINGGAU,ID-87,84749,+62 (048) 221 4260,Firma,TERDAFTAR,TIDAK AKTIF,1,0,API-U,83909-API,,2026-02-12,AKTIF
144074052257,25.913.000.3-752.994,OSS-5582753,PD MANULLANG PRASETYO,PD MANULLA,Jl. Rawamangun No. 5,SIBOLGA,ID-22,69584,+62 (063) 596-7956,Firma,TERDAFTAR,DIBEKUKAN,0,1,,,NIPER-15109,2026-02-09,AKTIF
25831530767,20.041.623.0-831.769,OSS-3022267,PD MEGANTARA PERSERO TBK DUPLICATE,PD MEGANTA,Jl. Kebonjati No. 49,CIREBON,ID-63,30157,+62-070-954-7564,PT,TERDAFTAR,TIDAK AKTIF,0,1,,,NIPER-47643,2026-02-12,AKTIF
180821349222,18.936.459.9-384.471,OSS-3337663,PD MAHENDRA WAHYUDIN,PD MAHENDR,Gang Ronggowarsito No. 108,PALANGKARAYA,ID-63,82956,080 964 5576,CV,PROSES,TIDAK AKTIF,0,1,,,NIPER-62914,2026-01-25,AKTIF
582305150571,61.943.541.2-130.022,OSS-0580311,PT BUDIMAN DAMANIK PERSERO TBK,BUDIMAN DA,Gg. Suryakencana No. 58,DENPASAR,ID-75,11407,+62 (000) 567 6136,Perum,DISAHKAN,DIBEKUKAN,0,0,,,,2026-02-05,AKTIF
394317792533,80.564.058.1-899.183,OSS-0280753,PT MANSUR BUDIMAN,MANSUR BUD,Jalan Sukajadi No. 18,SURABAYA,ID-87,25620,+62 (0729) 248 2173,PT,DISAHKAN,DIBEKUKAN,1,0,API-P,21664-API,,2026-01-03,AKTIF
271090554491,41.379.837.4-279.153,OSS-3530334,PD BUDIYANTO PALASTRI TBK,PD BUDIYAN,Gang Jend. Sudirman No. 56,PEKANBARU,ID-79,21583,+62-045-992-7893,Firma,TERDAFTAR,DIBEKUKAN,0,1,,,NIPER-83160,2026-01-09,AKTIF
477457643439,24.695.592.3-657.971,OSS-2237174,PERUM WIDIASTUTI,PERUM WIDI,Gang Sentot Alibasa No. 848,PALU,ID-46,39206,+62-026-596-4777,Perum,TERDAFTAR,TIDAK AKTIF,0,0,,,,2026-02-13,AKTIF
562837237225,93.103.370.0-894.234,OSS-0370433,CV ZULAIKA MAHESWARA,ZULAIKA MA,Gang Surapati No. 1,MATARAM,ID-53,80473,(0198) 517 6968,CV,PROSES,DIBEKUKAN,0,0,,,,2026-02-10,AKTIF
512029834122,74.633.560.2-723.841,OSS-1129253,CV LATUPONO,LATUPONO,Gang S. Parman No. 548,KOTA ADMINISTRASI JAKARTA UTARA,ID-24,98173,+62 (0123) 194-9592,PT,DISAHKAN,TIDAK AKTIF,0,0,,,,2026-01-29,AKTIF
461616788911,23.199.419.9-030.534,OSS-6139628,PERUM KURNIAWAN TBK,PERUM KURN,Gg. Jayawijaya No. 6,BONTANG,ID-40,58167,+62 (030) 320-2372,Perum,PROSES,AKTIF,0,0,,,,2026-01-12,AKTIF
438291353941,18.727.429.3-317.561,OSS-3631159,PERUM TAMPUBOLON UTAMI TBK,PERUM TAMP,Gg. M.H Thamrin No. 885,PAYAKUMBUH,ID-17,34162,+62 (316) 402-3739,Firma,TERDAFTAR,DIBEKUKAN,1,1,API-U,30457-API,NIPER-41298,2026-02-24,AKTIF
671212325620,98.697.008.7-204.630,OSS-6827273,CV SUWARNO LAZUARDI,SUWARNO LA,Jl. Hos. Cokroaminoto No. 773,SIBOLGA,ID-40,55871,0872433879,PT,TERDAFTAR,TIDAK AKTIF,1,1,API-U,09605-API,NIPER-28918,2026-01-25,AKTIF
985146217264,54.001.763.9-149.632,OSS-2193678,PD KUSUMO THAMRIN TBK,PD KUSUMO,Gg. Jend. A. Yani No. 0,LUBUKLINGGAU,ID-69,47695,+62 (646) 829-3995,Perum,TERDAFTAR,DIBEKUKAN,0,1,,,NIPER-48082,2026-02-10,AKTIF
733310025781,74.249.632.3-363.495,OSS-2234993,PD USAMAH NAJMUDIN TBK,PD USAMAH,Gang Medokan Ayu No. 529,TIDORE KEPULAUAN,ID-58,66924,081 821 1031,Firma,PROSES,DIBEKUKAN,0,0,,,,2026-01-29,AKTIF
117924807887,93.808.246.4-131.851,OSS-3217673,CV DONGORAN TBK,DONGORAN T,Jalan Gegerkalong Hilir No. 738,BANJARBARU,ID-31,62996,+62 (382) 078 0582,CV,TERDAFTAR,AKTIF,0,0,,,,2026-02-22,AKTIF
886182070669,10792372982689,OSS-3348649,PT PRASASTA SIHOTANG PERSERO TBK,PRASASTA S,Gang Erlangga No. 9,PEMATANGSIANTAR,ID-55,35570,(0731) 231-5550,PT,DISAHKAN,AKTIF,1,0,API-U,57052-API,,2026-02-22,AKTIF
864094052224,62.886.252.6-753.490,OSS-8601374,PERUM HANDAYANI HABIBI,PERUM HAND,Gg. Dr. Djunjunan No. 0,BENGKULU,ID-15,91408,+62 (0364) 550 7329,Firma,PROSES,TIDAK AKTIF,1,1,API-P,81874-API,NIPER-17312,2026-02-06,AKTIF
180238061744,51.870.534.9-493.759,OSS-7383206,CV NAMAGA,NAMAGA,Gg. Abdul Muis No. 6,BIMA,ID-24,83670,+62 (41) 038 6571,PT,PROSES,AKTIF,1,0,API-U,91826-API,,2026-02-23,AKTIF
874935756058,20.219.951.2-792.375,OSS-0585411,CV MAHESWARA PERSERO TBK,MAHESWARA,Jalan Rawamangun No. 45,PALU,ID-27,41493,+62 (58) 726 6556,Firma,PROSES,TIDAK AKTIF,1,0,API-U,94804-API,,2026-02-10,AKTIF
85274810770,60.988.198.0-488.565,OSS-8755347,PERUM HABIBI,PERUM HABI,Jalan Pelajar Pejuang No. 7,MEDAN,ID-64,65827,+62 (289) 288-5568,CV,DISAHKAN,TIDAK AKTIF,1,1,API-U,76167-API,NIPER-38051,2026-01-12,AKTIF
705483649095,78.288.626.5-294.140,OSS-0724535,UD JAILANI SAFITRI,UD JAILANI,Gg. Monginsidi No. 78,BANJARMASIN,ID-46,31462,+62-911-609-3736,Firma,TERDAFTAR,TIDAK AKTIF,1,1,API-U,19030-API,NIPER-61599,2026-02-19,AKTIF
627514566331,49.420.984.7-648.955,OSS-6752647,CV SITOMPUL,SITOMPUL,Jl. Sukajadi No. 716,METRO,ID-16,66652,085 035 5936,Perum,PROSES,TIDAK AKTIF,0,1,,,NIPER-93589,2026-01-06,AKTIF
574815324606,39.818.085.5-420.609,OSS-9396007,PERUM PRABOWO TBK,PERUM PRAB,Jalan Rajiman No. 23,BANDUNG,ID-44,51134,0865796810,Perum,TERDAFTAR,AKTIF,1,1,API-P,32022-API,NIPER-40173,2026-01-15,AKTIF
249761934877,60.131.098.6-245.311,OSS-5718265,CV HASANAH LATUPONO,HASANAH LA,Gang Tubagus Ismail No. 65,MATARAM,ID-24,4291,+62-037-497-3645,PT,TERDAFTAR,DIBEKUKAN,0,1,,,NIPER-67121,2026-01-31,AKTIF
745921893105,87.686.946.1-841.657,OSS-1417874,PT SIMBOLON,SIMBOLON,Jalan Gegerkalong Hilir No. 24,JAMBI,ID-46,25786,+62 (357) 866 6736,PT,DISAHKAN,TIDAK AKTIF,1,0,API-U,03211-API,,2026-02-23,AKTIF
148211264685,17.024.640.6-128.424,OSS-9418981,PT YULIARTI,YULIARTI,Gg. Otto Iskandardinata No. 400,PROBOLINGGO,ID-83,32346,+62 (61) 547 5931,PT,TERDAFTAR,DIBEKUKAN,1,0,API-P,49769-API,,2026-01-22,AKTIF
136565198253,92511426258273,OSS-9021962,PD HUTAPEA,PD HUTAPEA,Jl. Dipatiukur No. 9,PADANGPANJANG,ID-39,23248,(0632) 909 2791,PT,PROSES,AKTIF,1,1,API-P,45608-API,NIPER-33181,2026-01-08,AKTIF
68946491773,16.306.274.3-292.201,OSS-4536451,UD SIHOMBING PUTRA,UD SIHOMBI,Gang Suryakencana No. 89,BOGOR,ID-89,78530,+62 (09) 264 4976,Perum,DISAHKAN,AKTIF,0,0,,,,2026-01-05,AKTIF
927305593194,26.021.812.9-957.858,OSS-9001678,PD PUTRA DUPLICATE,PD PUTRA,Jalan Merdeka No. 1,PAREPARE,ID-46,84016,0889727485,CV,TERDAFTAR,TIDAK AKTIF,0,1,,,NIPER-61366,2026-01-18,AKTIF
460308394789,27.377.410.7-631.008,OSS-5417686,PERUM WINARSIH,PERUM WINA,Gang Sadang Serang No. 9,MAGELANG,ID-26,97715,+62-017-271-7300,CV,DISAHKAN,DIBEKUKAN,1,0,API-U,63893-API,,2026-01-22,AKTIF
866486455495,12.905.652.0-478.127,OSS-1410459,PERUM KUSUMO NAPITUPULU TBK,PERUM KUSU,Jl. Wonoayu No. 5,METRO,ID-73,38034,+62 (0328) 369-2340,PT,DISAHKAN,TIDAK AKTIF,0,0,,,,2026-01-23,AKTIF
558996340380,20652395536663,OSS-1758190,PT HANDAYANI MARYATI PERSERO TBK,HANDAYANI,Gang Moch. Ramdan No. 4,TANJUNGPINANG,ID-52,31900,(062) 305 5339,Perum,TERDAFTAR,AKTIF,1,0,API-U,74649-API,,2026-02-27,AKTIF
847980117056,47.658.575.7-903.367,OSS-5947910,PD NURAINI SURYONO,PD NURAINI,Jalan Lembong No. 804,JAMBI,ID-14,43049,0820700026,Perum,TERDAFTAR,AKTIF,0,1,,,NIPER-75547,2026-02-28,AKTIF
230465836599,80.166.581.3-662.220,OSS-8610213,UD DONGORAN,UD DONGORA,Gg. Rajiman No. 3,PONTIANAK,ID-45,46082,+62 (0740) 794 3444,Firma,PROSES,TIDAK AKTIF,1,1,API-P,17566-API,NIPER-61962,2026-01-31,AKTIF
246295198861,39.174.251.4-461.497,OSS-5637624,PD UWAIS TBK,PD UWAIS T,Gang Bkr No. 1,CIREBON,ID-51,4653,+62 (025) 066 0512,Perum,PROSES,TIDAK AKTIF,0,1,,,NIPER-49823,2026-02-20,AKTIF
286111245658,88002220068874,OSS-9519262,CV KUSWANDARI TBK,KUSWANDARI,Jl. Pasteur No. 85,SEMARANG,ID-19,4747,+62 (0186) 189-1344,CV,DISAHKAN,TIDAK AKTIF,0,0,,,,2026-01-22,AKTIF
21970206348,32.348.634.1-521.386,OSS-7417144,PERUM ANGGRIAWAN TBK DUPLICATE,PERUM ANGG,Gg. Rumah Sakit No. 84,PURWOKERTO,ID-76,16248,+62 (0388) 933 0449,Firma,TERDAFTAR,AKTIF,0,0,,,,2026-02-08,AKTIF
89411665253,14.743.709.1-572.151,OSS-3845410,UD PRANOWO MARYADI,UD PRANOWO,Gang Cihampelas No. 268,BONTANG,ID-24,9776,+62 (423) 613 1076,Firma,PROSES,TIDAK AKTIF,0,1,,,NIPER-53052,2026-02-24,AKTIF
872114510159,38.034.431.7-043.047,OSS-4884213,CV SITUMORANG MANULLANG TBK,SITUMORANG,Gang Rajawali Barat No. 404,BLITAR,ID-85,92576,(096) 777-3281,Firma,TERDAFTAR,AKTIF,0,0,,,,2026-02-16,AKTIF
509801705694,90.457.884.7-143.512,OSS-0045158,PERUM SARAGIH PRASETYA,PERUM SARA,Gang S. Parman No. 5,SOLOK,ID-93,44302,(0891) 174 5618,Perum,DISAHKAN,TIDAK AKTIF,0,1,,,NIPER-51205,2026-01-23,AKTIF
548303052326,35.644.336.7-101.951,OSS-4184812,CV HUTAPEA PERSERO TBK,HUTAPEA (P,Gang Suryakencana No. 56,TANJUNGBALAI,ID-98,77066,(012) 987-9879,CV,TERDAFTAR,AKTIF,1,0,API-P,94338-API,,2026-02-11,AKTIF
340120776834,76.816.096.2-411.147,OSS-8730116,PD RIYANTI,PD RIYANTI,Jl. Raya Ujungberung No. 26,BANDAR LAMPUNG,ID-45,28231,+62 (017) 595 3233,Perum,TERDAFTAR,DIBEKUKAN,0,0,,,,2026-02-25,AKTIF
25408194540,53.087.596.0-515.868,OSS-1829151,PD KUSMAWATI TBK,PD KUSMAWA,Gang Kutisari Selatan No. 08,TEGAL,ID-67,6093,+62 (603) 118-8534,Firma,PROSES,AKTIF,0,0,,,,2026-02-07,AKTIF
946554327144,15.374.760.5-683.865,OSS-4904905,UD YUNIAR BUDIMAN TBK,UD YUNIAR,Gang Raya Setiabudhi No. 83,PONTIANAK,ID-37,40093,+62 (182) 465 1260,Perum,DISAHKAN,TIDAK AKTIF,1,1,API-P,67072-API,NIPER-55183,2026-01-16,AKTIF
966494919516,49.877.109.8-975.167,OSS-1507171,PERUM LESTARI WINARNO TBK,PERUM LEST,Gg. Rawamangun No. 68,TEGAL,ID-29,81367,+62 (042) 658 3584,CV,DISAHKAN,TIDAK AKTIF,0,0,,,,2026-02-18,AKTIF
647716791850,41.771.500.2-998.160,OSS-3572485,PERUM MARDHIYAH WASITA TBK DUPLICATE,PERUM MARD,Jl. Veteran No. 4,BUKITTINGGI,ID-82,28,085 446 3516,CV,TERDAFTAR,DIBEKUKAN,1,0,API-U,51365-API,,2026-01-14,AKTIF
665316193502,94.633.886.1-234.129,OSS-3063456,UD YULIARTI SIHOTANG,UD YULIART,Jl. Pasteur No. 23,SEMARANG,ID-55,58045,+62 (0378) 745 5670,Firma,TERDAFTAR,DIBEKUKAN,1,0,API-P,53810-API,,2026-01-17,AKTIF
13784740169,30.843.479.4-461.979,OSS-2555947,PERUM MANDASARI PERSERO TBK,PERUM MAND,Gang Rawamangun No. 771,MAGELANG,ID-55,12485,+62 (0445) 883 1598,Perum,TERDAFTAR,DIBEKUKAN,1,1,API-P,71444-API,NIPER-00821,2026-01-07,AKTIF
481856268719,51.379.437.5-328.661,OSS-2250506,CV SIRAIT WACANA,SIRAIT WAC,Gang Rajawali Timur No. 9,MEULABOH,ID-61,72833,(075) 393 7330,Perum,DISAHKAN,DIBEKUKAN,1,1,API-U,56886-API,NIPER-39586,2026-02-25,AKTIF
370526351004,62.776.572.5-659.202,OSS-4617520,CV MULYANI SUARTINI,MULYANI SU,Jalan K.H. Wahid Hasyim No. 00,TASIKMALAYA,ID-97,95501,(0833) 258-4868,Firma,PROSES,TIDAK AKTIF,1,0,API-U,99936-API,,2026-02-05,AKTIF
732625892862,13.410.822.7-424.441,OSS-8699775,PT PRABOWO LATUPONO,PRABOWO LA,Gg. Ciwastra No. 430,KOTA ADMINISTRASI JAKARTA BARAT,ID-31,25925,+62-0338-962-4031,CV,PROSES,AKTIF,0,1,,,NIPER-36215,2026-01-01,AKTIF
473704214152,38.778.700.0-985.450,OSS-6935763,PERUM YOLANDA LATUPONO,PERUM YOLA,Gg. Rajawali Barat No. 3,PALANGKARAYA,ID-89,62037,(002) 070-7373,CV,DISAHKAN,DIBEKUKAN,1,0,API-U,66803-API,,2026-02-12,AKTIF
838020841371,11.187.628.6-764.500,OSS-2034920,PT SURYATMI BUDIYANTO PERSERO TBK,SURYATMI B,Gang Kh Amin Jasuta No. 381,TANJUNGBALAI,ID-99,43007,+62 (21) 537-3531,CV,DISAHKAN,AKTIF,1,1,API-U,52946-API,NIPER-06971,2026-02-07,AKTIF
715593307011,45.792.463.7-078.078,OSS-3503780,UD SAFITRI ZULAIKA PERSERO TBK,UD SAFITRI,Jl. W.R. Supratman No. 46,BATU,ID-56,98177,+62 (006) 877-7881,Firma,DISAHKAN,TIDAK AKTIF,1,0,API-U,24990-API,,2026-01-17,AKTIF
129733765803,92201615922734,OSS-3242932,PERUM WIBISONO PRASETYO PERSERO TBK,PERUM WIBI,Jalan Ahmad Yani No. 1,TASIKMALAYA,ID-93,44330,+62 (472) 551-1702,PT,TERDAFTAR,AKTIF,1,0,API-P,07377-API,,2026-02-24,AKTIF
681748528401,28.966.613.8-510.844,OSS-6775682,PD YULIANTI WASTUTI,PD YULIANT,Gang Tubagus Ismail No. 1,KOTA ADMINISTRASI JAKARTA SELATAN,ID-29,94991,+62 (170) 629 6568,PT,TERDAFTAR,AKTIF,0,0,,,,2026-01-24,AKTIF
951409619639,93.561.002.6-995.355,OSS-0215005,CV PUSPASARI PERSERO TBK,PUSPASARI,Gg. Soekarno Hatta No. 79,METRO,ID-33,29708,+62 (001) 895-3139,PT,DISAHKAN,DIBEKUKAN,0,1,,,NIPER-30464,2026-01-20,AKTIF
817017835968,73.631.734.2-064.909,OSS-0932442,PD GUNAWAN PRATAMA,PD GUNAWAN,Gg. Kebonjati No. 29,BATAM,ID-42,10621,(043) 860-2837,Perum,DISAHKAN,TIDAK AKTIF,1,1,API-U,46319-API,NIPER-03729,2026-02-07,AKTIF
435856932874,34.205.024.0-905.083,OSS-4503735,PERUM NUGROHO,PERUM NUGR,Gg. H.J Maemunah No. 617,BAU-BAU,ID-15,41882,+62 (87) 002-1361,PT,TERDAFTAR,TIDAK AKTIF,1,1,API-P,39992-API,NIPER-32398,2026-02-19,AKTIF
608829138567,61.160.814.3-230.261,OSS-1454509,CV FARIDA RAMADAN TBK,FARIDA RAM,Gg. Kiaracondong No. 7,BLITAR,ID-31,45635,+62-350-819-7656,PT,PROSES,AKTIF,1,1,API-U,96845-API,NIPER-16535,2026-01-09,AKTIF
885969781733,66.993.655.4-431.815,OSS-7627011,PERUM UYAINAH SITORUS PERSERO TBK DUPLICATE,PERUM UYAI,Jl. Setiabudhi No. 05,PONTIANAK,ID-53,52160,(0996) 229 6993,PT,PROSES,TIDAK AKTIF,0,1,,,NIPER-36623,2026-01-28,AKTIF
101977815845,10.038.875.1-247.405,OSS-0289241,PERUM DABUKKE RAHIMAH,PERUM DABU,Gg. Rungkut Industri No. 94,SINGKAWANG,ID-65,7680,(078) 930-1741,CV,DISAHKAN,DIBEKUKAN,0,0,,,,2026-02-23,AKTIF
370925075365,41.687.869.7-602.663,OSS-5282994,CV OKTAVIANI,OKTAVIANI,Gang Bkr No. 7,TOMOHON,ID-90,3878,087 362 9125,Perum,DISAHKAN,AKTIF,0,1,,,NIPER-42519,2026-02-16,AKTIF
459492310542,40.091.025.0-533.759,OSS-9035564,UD SAMOSIR,UD SAMOSIR,Jalan Otto Iskandardinata No. 747,SIBOLGA,ID-82,91556,(089) 447-6615,PT,DISAHKAN,AKTIF,1,0,API-P,79566-API,,2026-02-02,AKTIF
671690986345,53.644.803.0-100.471,OSS-8875496,UD PRABOWO HALIM PERSERO TBK,UD PRABOWO,Gg. Kh Amin Jasuta No. 0,PROBOLINGGO,ID-27,85263,+62-0558-073-2750,Firma,TERDAFTAR,AKTIF,1,1,API-U,25518-API,NIPER-07377,2026-02-15,AKTIF
488215977385,46.623.236.0-667.998,OSS-6491259,PERUM LAKSITA PERSERO TBK,PERUM LAKS,Gg. K.H. Wahid Hasyim No. 8,DENPASAR,ID-27,69920,(066) 179 9623,Firma,TERDAFTAR,TIDAK AKTIF,1,1,API-U,56999-API,NIPER-29983,2026-02-15,AKTIF
141970076792,98.464.654.0-176.488,OSS-8099368,CV TAMPUBOLON PERSERO TBK,TAMPUBOLON,Gang Pasir Koja No. 611,KOTAMOBAGU,ID-68,32318,(001) 695-7860,Perum,PROSES,TIDAK AKTIF,1,1,API-U,93084-API,NIPER-95369,2026-01-01,AKTIF
130105130217,32.551.492.3-936.749,OSS-6810106,PT SITOMPUL FIRMANSYAH TBK,SITOMPUL F,Jl. Soekarno Hatta No. 84,MATARAM,ID-19,97249,+62 (903) 843-5378,Perum,DISAHKAN,AKTIF,1,1,API-U,55917-API,NIPER-29740,2026-01-09,AKTIF
665285141908,27.457.456.5-992.507,OSS-6337364,UD PRADIPTA LAILASARI,UD PRADIPT,Jl. Phh. Mustofa No. 30,BANJARMASIN,ID-44,95830,+62 (0286) 323 1026,Firma,TERDAFTAR,DIBEKUKAN,1,1,API-P,55747-API,NIPER-44936,2026-02-22,AKTIF
